accession_code,ProstT5_64_dim_0,ProstT5_64_dim_1,ProstT5_64_dim_2,ProstT5_64_dim_3,ProstT5_64_dim_4,ProstT5_64_dim_5,ProstT5_64_dim_6,ProstT5_64_dim_7,ProstT5_64_dim_8,ProstT5_64_dim_9,ProstT5_64_dim_10,ProstT5_64_dim_11,ProstT5_64_dim_12,ProstT5_64_dim_13,ProstT5_64_dim_14,ProstT5_64_dim_15,ProstT5_64_dim_16,ProstT5_64_dim_17,ProstT5_64_dim_18,ProstT5_64_dim_19,ProstT5_64_dim_20,ProstT5_64_dim_21,ProstT5_64_dim_22,ProstT5_64_dim_23,ProstT5_64_dim_24,ProstT5_64_dim_25,ProstT5_64_dim_26,ProstT5_64_dim_27,ProstT5_64_dim_28,ProstT5_64_dim_29,ProstT5_64_dim_30,ProstT5_64_dim_31,ProstT5_64_dim_32,ProstT5_64_dim_33,ProstT5_64_dim_34,ProstT5_64_dim_35,ProstT5_64_dim_36,ProstT5_64_dim_37,ProstT5_64_dim_38,ProstT5_64_dim_39,ProstT5_64_dim_40,ProstT5_64_dim_41,ProstT5_64_dim_42,ProstT5_64_dim_43,ProstT5_64_dim_44,ProstT5_64_dim_45,ProstT5_64_dim_46,ProstT5_64_dim_47,ProstT5_64_dim_48,ProstT5_64_dim_49,ProstT5_64_dim_50,ProstT5_64_dim_51,ProstT5_64_dim_52,ProstT5_64_dim_53,ProstT5_64_dim_54,ProstT5_64_dim_55,ProstT5_64_dim_56,ProstT5_64_dim_57,ProstT5_64_dim_58,ProstT5_64_dim_59,ProstT5_64_dim_60,ProstT5_64_dim_61,ProstT5_64_dim_62,ProstT5_64_dim_63
Q96SB4,0.0911946,-0.023121089,0.27527368,0.0009666085,0.034122657,-0.054298513,0.08902823,-0.13195516,-0.5145652,-0.13907772,-0.050599508,-0.14597017,-0.103316374,0.0065115024,-0.025142089,0.11956817,0.0020029992,0.0062511154,0.029755324,0.067587554,0.05116838,-0.007571739,0.082545534,0.010775169,-0.008572051,0.0005819127,-0.044013046,0.12569872,0.24690701,0.07893541,0.090119466,-0.029645322,-0.26918563,0.029556207,0.01587896,-0.022341482,0.25039136,-0.02587724,-0.04775691,0.015081332,-0.0792113,-0.022489635,-0.17015873,0.038282678,0.10275448,-0.06482712,0.07524505,-0.11586908,-0.11833906,-0.09914611,0.04804373,-0.12037129,0.14596649,0.030145869,-0.079829395,-0.08616908,-0.08149457,-0.11552893,-0.093591556,0.04190246,0.0012125727,-0.0664558,-0.1358489,0.07950533
P06151,-0.27621347,-0.12780629,0.12045674,-0.32569796,0.15029392,0.23216847,0.028342426,0.025037523,0.2793131,-0.15642056,-0.010937182,0.12453212,0.051473055,0.0067106546,0.042388864,-0.00032594055,0.08573454,-0.11418048,0.029523311,0.17194447,0.08450109,0.115011826,-0.09426477,-0.04735559,0.016827911,-0.023449644,0.26957792,-0.07974979,0.40303743,-0.15718713,0.091559246,0.071237504,-0.120342106,0.04016805,0.040431887,-0.13524272,-0.0476832,-0.06462934,0.17898396,-0.0310447,-0.012488313,0.050401703,0.06330946,0.027825333,-0.14231986,0.092497736,-0.02352745,-0.11166235,-0.04578066,-0.16315067,0.14822963,-0.2121386,0.03535197,0.0752017,0.1103816,-0.1879584,0.07732735,-0.018372096,-0.010731913,-0.07131807,-0.09401039,0.22171922,0.10758304,0.12783168
P0C0L5,0.05339084,0.019051798,-0.13115661,-0.22241734,-0.10148828,-0.06820785,0.15866983,0.12239701,-0.08769822,0.010755539,0.004494639,0.25136477,-0.13766453,0.09373838,-0.013240539,-0.08313991,-0.033410147,0.07458511,-0.09691191,-0.021213152,-0.06856765,0.08612971,0.036950145,-0.07867922,-0.2232593,-0.015960693,0.06939692,-0.10778405,-0.063459575,-0.364034,-0.045437045,-0.05604048,-0.22145458,-0.084922224,0.04808201,0.035840675,0.07574922,0.06696543,0.05607401,0.039967712,0.18993136,-0.03288187,0.20522085,0.056548625,0.1496312,-0.025879905,-0.04491181,0.34429878,-0.034670208,0.0015138835,0.016855787,-0.09321333,-0.3046192,0.019294515,0.20541467,-0.28186858,0.048814483,-0.030230284,-0.039459724,-0.02186165,-0.03728047,-0.18032233,-0.24440923,-0.03066166
P0ABU9,-0.15541512,-0.046920642,-0.19860373,-0.11242323,0.042022903,0.23952869,0.07317687,-0.05403841,0.4192298,-0.0028062612,-0.046117667,0.11171098,0.04681889,-0.0216652,-0.1080502,-0.17572375,-0.045823686,0.13388377,0.06964908,0.11788314,0.043498904,0.18201299,0.08918956,0.073662214,0.0017231554,0.016501829,0.2603677,-0.25986522,0.2677136,0.12812904,0.039291713,0.069648296,-0.0755214,0.0099590495,0.06584935,-0.057726525,-0.01951456,0.109046414,-0.05850643,0.082390495,0.05846749,0.20145117,-0.01278236,-0.0153573975,-0.041119255,-0.023923345,0.025899053,0.063968115,0.09964663,0.09464546,0.0073900484,0.050463434,0.19567187,-0.022017471,0.058301356,-0.058739863,-0.04705657,0.34395126,-0.031493377,-0.13965784,-0.18025018,0.09988995,0.038194858,0.2776622
O64903,0.070480354,0.100043185,0.116316535,0.059403315,0.107939556,0.09451191,0.25482583,-0.2016118,-0.08786291,-0.1845021,0.04195442,-0.08077648,-0.02158913,-0.08175924,0.13275145,0.047474414,0.13839033,0.013296314,-0.050161015,0.058111135,-0.008815926,0.16435583,-0.3526637,-0.011060201,-0.016664116,0.008580029,0.11467422,0.022142507,0.23216599,0.08191105,0.026824484,-0.01471503,0.12171936,-0.05829416,-0.06935474,-0.027868718,-0.009839497,-0.113848776,0.058929816,0.0084621105,-0.08195049,0.050906345,0.101578794,-0.04199598,-0.2330227,0.041935325,0.097334065,-0.084258415,-0.08197982,0.013667539,-0.17134954,-0.1420746,0.1097409,0.07087046,0.07164617,0.037104994,0.09162963,-0.1316249,-0.19324578,-0.12210597,0.068598844,0.16444412,0.13670117,-0.053040624
P04626,-0.02451622,-0.08143795,0.040560268,-0.4137575,-0.11608337,-0.035172053,-0.10768522,0.09975911,0.18787308,0.21838212,0.1761977,0.04344277,0.10283686,-0.13277137,-0.0040956736,0.00082262605,0.1251246,-0.23307994,0.080177635,-0.07143749,-0.03560077,-0.013400606,0.13913582,-0.019658025,-0.12422784,-0.06648509,0.21506657,-0.1319277,0.26945478,-0.22486961,-0.09450617,-0.23809826,-0.064761564,0.010003548,-0.011168651,-0.06954017,-0.15087815,0.012836676,0.2577342,-0.025141204,-0.09533558,0.060402982,0.0380641,-0.14569205,-0.29053986,-0.019874625,-0.12396961,-0.07151788,0.23460154,-0.5368,0.15407076,-0.1709208,-0.20092219,-0.15354213,-0.10362582,-0.31475738,-0.2203421,-0.13573503,-0.05291407,-0.09180571,0.055597633,-0.11194454,-0.0041363835,0.10637593
P00883,-0.20748647,-0.06203772,0.19361007,-0.36355352,0.023661077,0.18716729,-0.100954786,0.12352569,0.25634813,-0.13450222,0.0035940763,0.024065845,0.09598714,-0.12955989,-0.0057320446,0.093910694,0.057047192,-0.101321384,-0.024628397,0.10713674,-0.0012728013,0.0722016,0.037759818,0.0055078473,-0.034157086,0.042450704,0.58770627,-0.057376385,0.3282332,-0.19227108,0.09247296,-0.027470715,-0.08080657,0.06388722,-0.03227269,-0.029955156,0.04110071,-0.026935585,0.2389598,-0.12114241,-0.07798467,0.10652648,0.024822108,0.16668907,-0.3027905,0.14717488,0.032770768,-0.02696041,-0.13205084,-0.1820921,0.27271554,0.05231526,0.013215557,0.050291978,0.037378065,-0.33682734,-0.031529345,0.0072043985,0.057424694,-0.0138009265,-0.17570922,0.20618981,0.16755596,0.30571598
P09960,-0.23198664,-0.04484234,0.025651004,-0.27630165,0.03218608,0.04240523,-0.045975715,0.071351506,0.16471417,-0.20901981,0.031448066,0.0056927875,-0.010015167,0.06852152,0.036667265,0.035793453,0.12053302,0.008824628,0.05020826,0.05393351,0.13831982,0.20072855,0.025830898,-0.0017149597,-0.19488963,-0.0642357,0.29462773,-0.0910193,0.2846711,-0.22880119,0.019358678,-0.05442755,-0.12420681,0.108324215,-0.005198553,0.00889805,-0.010555405,-0.017972823,0.08512262,-0.0011966914,0.066790156,0.038924925,0.067141905,0.018734518,-0.11174702,0.050887424,-0.047115088,0.00091607124,-0.021941427,-0.16891372,0.14231402,-0.19231117,-0.076199256,0.05778326,0.11928235,-0.43497992,0.05659928,0.07001353,0.0466843,-0.052378736,-0.07363594,-0.022992358,-0.006353587,0.098190166
P00558,-0.18398714,-0.11565565,0.11094328,-0.2920716,0.08504303,0.23665196,-0.084705874,0.06262421,0.29214755,-0.053250447,-0.042639397,-0.031337406,-0.04620439,-0.053663157,0.10221804,0.13343306,0.09206667,-0.0639477,0.026657596,0.07404572,0.033171583,0.05374735,-0.028241731,-0.0138307195,-0.08643546,-0.013694622,0.28198555,0.02887375,0.32231364,-0.26444742,0.07842963,-0.114963725,-0.16136716,-0.016587947,-0.028371025,-0.06930852,0.0052799466,0.010589097,0.14554307,-0.065670595,0.018177435,0.09653996,-0.048401464,0.0981699,-0.44463015,0.082376584,0.01240506,-0.13467464,-0.09931166,-0.15779261,0.23025581,-0.15294102,0.050262216,0.021669775,0.11980869,-0.21617168,0.05603371,0.0826319,-0.104133874,-0.12048585,-0.12341974,0.17089105,0.18794653,0.1862303
P52735,-0.10882095,-0.05094868,-0.1276888,-0.2115683,-0.012841048,0.02475749,-0.04225204,0.0691631,0.19196415,-0.15888304,-0.010729717,-0.13333583,0.023497775,0.04120017,-0.11426328,-0.01793857,-0.04438389,0.07191489,-0.040318873,0.016593117,-0.014919657,0.113384604,0.24778838,0.010369679,-0.2282123,-0.0788149,0.15450257,-0.15242779,0.17475027,-0.12575592,0.018719235,-0.07993316,0.015254829,0.05071191,0.026849963,0.0081541985,0.01723606,0.097583085,-0.089054525,-0.0020179176,0.03690563,0.0062127467,0.08120355,-0.02412572,-0.010782799,0.06925346,-0.034271114,-0.07318274,0.15505713,-0.08566254,0.050202724,-0.18368188,0.022317924,0.08867081,0.06871647,-0.27785313,-0.04960189,0.04045636,0.07197784,-0.005424708,-0.049372703,0.020362958,-0.016786076,0.22289412
O04019,-0.059958264,-0.13343287,0.034357227,-0.15001333,0.025756504,0.2758112,0.04275852,0.075913616,0.30428866,0.015217487,-0.0060133915,-0.041533936,-0.013675764,0.05933985,-0.041840985,-0.107835405,0.13193709,0.017056867,-0.0474015,0.010243144,0.064937524,0.106187634,-0.07309247,-0.1636705,0.027442828,-0.074504964,0.019422106,0.0405958,0.18470761,0.1654782,0.18959862,0.10040507,-0.05181425,0.046473842,-0.00314565,0.022681192,-0.045059998,0.12617896,0.05446766,-0.026554162,0.15348226,0.062472,0.03570067,-0.04499098,-0.16451712,-0.018870227,-0.07355356,-0.10390238,0.13854568,-0.030373074,-0.1525538,-0.24849713,0.109228574,0.054029502,0.02867962,-0.2068688,-0.057782747,0.16657567,0.06734954,-0.11236441,-0.121658504,0.04185414,0.0009869635,0.16852215
P04418,0.29495135,0.07523802,0.06444289,-0.40778017,-0.026169397,-0.0156195685,0.10232359,-0.008035456,0.08360854,0.010440797,-0.24566641,-0.15146148,0.07295926,-0.13785732,-0.106281206,-0.17000662,-0.27904952,0.039383337,0.13551793,-0.108887,-0.25848392,-0.26221302,0.24340922,0.117702864,0.14102286,0.021834604,0.3086187,-0.141409,-0.5005182,-0.44096598,-0.13575345,-0.08142503,-0.08297093,0.0027899854,0.05586116,-0.036223784,-0.19972719,-0.15811312,-0.18307298,0.106677905,0.15804666,-0.07721081,-0.010567498,0.056418493,0.12550323,0.07090312,-0.1197518,-0.098331906,-0.11044471,0.16692656,-0.018823985,-0.083672345,0.0028690323,0.06558123,-0.019585125,0.116132125,0.009180598,0.085259914,-0.0050611757,-0.12168197,-0.008171884,0.08125271,-0.08187561,-0.045501858
O88587,-0.14915326,-0.0008545751,-0.06742045,-0.26419348,0.08590737,0.109441824,0.15003139,0.0109668365,0.16517097,-0.0690511,-0.042666502,0.026347566,-0.009703018,-0.026513964,0.067679,-0.0038080886,-0.16104893,0.12565559,0.080011755,0.041340172,-0.044964094,0.09740605,-0.10566491,0.059639096,-0.116340876,-0.008416764,0.08576851,-0.10391241,0.3055791,-0.25492862,-0.046016447,0.07333227,-0.0968229,-0.04058119,0.097996995,-0.08831267,-0.13301133,-0.020496543,-0.028634757,0.04428658,-0.03630472,0.036504462,0.022638746,0.024644792,0.041695595,0.09307197,0.009749487,0.058905885,-0.12243612,0.07830272,0.03528984,-0.057423305,-0.058957748,0.0755069,0.181347,-0.15615182,0.25129002,0.07871546,-0.09384677,-0.17217122,-0.046658672,0.08831523,0.08153745,0.022091711
P13569,0.06779991,-0.042938612,-0.22862025,-0.070260465,-0.1306918,-0.033991136,0.17257753,-0.104462,0.29862553,0.18044728,0.049999,0.066744104,-0.078178145,0.0673473,-0.18841611,0.007705517,0.022226706,0.27100763,0.19499162,0.08260167,0.25640103,0.17459425,0.07542322,-0.0334755,-0.08176905,-0.07393281,0.15873438,-0.2529347,0.12549245,-0.082407065,0.10459857,-0.040051736,-0.19956732,0.057014305,-0.02921009,-0.038152277,0.24206135,0.10936399,-0.10039067,0.09482533,0.1324342,0.096141785,-0.07478869,-0.08463091,-0.043532997,-0.1816659,-0.0016638376,0.10783979,-0.026776778,0.012474291,0.06628232,-0.1202975,0.009232052,-0.012929365,0.076874524,-0.18693063,-0.08657625,0.10492091,-0.0077946894,-0.21978673,-0.048325002,-0.21091248,0.077773176,0.15350519
P76015,-0.090238,0.07443773,0.057025854,-0.21299185,0.14956735,0.059250847,-0.06440796,-0.05967692,0.11730376,-0.10956374,0.07062134,0.07764965,0.023707457,-0.04521006,0.046698518,-0.029018119,0.050701547,-0.03143552,0.09642513,0.06852635,-0.034161698,0.08833051,0.08478285,-0.04548195,-0.015722316,0.13023394,0.28122672,0.07291542,0.2447827,-0.39797005,0.09939464,0.029126171,-0.19600455,-0.05069292,-0.03450286,-0.055401206,0.0006600302,-0.081128865,0.09952125,-0.04606386,0.039260603,0.007237101,0.03603851,-0.008871302,-0.13947135,-0.019759238,-0.0427688,0.2530055,-0.13986534,-0.024001326,0.09664257,-0.10751852,0.06589135,0.06316183,0.031627297,-0.18210256,0.00742916,-0.105366625,-0.025248148,-0.18087777,-0.04834473,0.13092291,0.020536885,0.036446616
A5JQI1,-0.087074466,-0.0059894864,0.059746847,-0.3205358,0.009986177,0.12805638,0.07566334,0.047648862,0.23327516,-0.1899594,0.076377146,0.041787304,0.012510192,-0.15644619,0.060028747,0.032957643,0.1467301,-0.14421847,-0.038822707,0.022526745,0.03308041,0.052034598,0.058985326,-0.06757196,0.029876575,0.16934398,0.3423553,-0.0100322515,0.26290917,-0.22618848,0.12194883,0.0060357214,-0.04824958,0.03205018,-0.00053331256,-0.06363672,0.13178039,-0.060588464,0.19941352,-0.040213466,0.038908966,0.082666345,-0.009562283,0.09418186,-0.29848796,-0.00030893087,0.02739913,0.16685307,-0.21923022,-0.13506787,0.2735076,-0.09078763,0.14521113,0.124980666,-0.026008539,-0.2709027,-0.06438351,-0.053592145,-0.0011001676,-0.057485007,-0.009120131,0.104174234,0.16855213,0.22304887
O15198,0.030777423,0.050734572,0.20611204,-0.13218506,0.17166096,-0.039829187,-0.19421779,0.07721593,-0.17886105,-0.121807,0.11576781,0.04712149,-0.06848187,0.050438892,-0.026819386,-0.10767615,0.104576774,-0.22412336,-0.09762891,0.0452478,0.06341299,0.06459994,0.030064818,0.054636277,-0.04946798,-0.01950889,0.41335076,0.050796635,0.18587564,-0.026944049,-0.019703278,0.009169663,0.054157745,0.0040774904,-0.025702652,0.022647902,0.06256465,-0.031896036,0.051976852,-0.034330394,-0.19902152,-0.023029702,0.06349274,-0.054261528,0.008926129,-0.054812953,0.0189819,-0.23289087,0.15152709,-0.19398743,-0.044874687,-0.13623604,-0.03380967,0.05601012,-0.07184242,-0.14457819,-0.04762508,-0.11774499,0.012323905,0.14373907,-0.01129376,0.053986836,-0.13588485,0.0947881
P0C7P0,0.13941406,0.20039137,0.15171413,-0.036382843,0.027739188,-0.013210006,0.13300784,0.029874217,0.115241274,0.054704458,0.18031627,0.0005911477,0.10577503,-0.15994392,0.18711182,-0.12726398,0.048686862,-0.08138301,0.019560471,-0.12263605,0.027197292,0.016085263,-0.16320682,-0.03235413,-0.06770727,0.109085925,0.10121988,-0.121840075,0.07787208,-0.071665086,-0.045831226,-0.08666524,0.28444973,-0.0013176249,-0.08445627,-0.04483206,-0.116605796,-0.18643697,0.22588016,0.0021821181,-0.16047883,0.027816476,0.09306242,-0.14655536,-0.14484571,0.04645585,-0.0416983,0.052083153,0.008521862,-0.10659073,-0.28082892,-0.11438787,-0.0116337985,0.01261197,-0.020128682,-0.030843463,-0.11097279,-0.095150076,-0.07427332,-0.11273399,0.07347266,0.08280292,0.008193426,-0.20116286
Q92569,-0.09268811,-0.07716526,-0.015298553,-0.24276794,-0.004126014,0.1533547,-0.05819699,-0.06512605,0.10710171,0.081105314,0.017679164,-0.10423662,0.010117631,0.002139919,-0.035886824,-0.09055197,-0.008342981,-0.09618529,-0.03609949,0.024506684,-0.041008223,0.058845248,0.04994512,-0.034742452,-0.10413037,-0.1196319,0.008906357,-0.1250373,0.36082378,0.04414484,0.059055872,-0.013518236,-0.1254267,0.067617446,0.13542397,-0.09724644,-0.018125238,0.018328842,-0.0020783097,0.10546181,0.051660772,0.053100772,0.009616458,-0.031876408,0.011276685,0.05024719,-0.05000042,-0.26791245,0.19625948,-0.16668656,0.08544637,-0.062402572,-0.048745193,0.0609354,-0.07857991,-0.23969926,-0.08032608,0.06380147,0.040476434,-0.013401061,0.043829046,-0.04437892,-0.00017476082,0.114138335
P76014,-0.20656484,0.13059017,-0.07136239,-0.094235376,0.0807337,0.16606426,0.05554853,0.020468652,0.23851983,-0.10941708,0.08576534,0.26326853,0.0279347,-0.21560043,0.038073752,-0.20574012,0.008816764,0.05925764,0.06272439,0.057459865,0.10632792,0.16187699,0.18625478,0.019564146,-0.1646527,0.21612054,0.43993846,-0.10095686,0.18866633,-0.27133977,0.06596213,0.043293543,0.0989366,-0.012427637,-0.036076322,-0.15377909,0.16175592,-0.0043377317,0.23928143,-0.03852278,-0.108497955,0.15158334,0.02647413,0.006909907,-0.13206235,0.010039136,0.044168692,0.32952768,-0.0013269335,-0.01660686,0.06886414,0.07156715,0.18425238,0.13855708,0.23429838,-0.17983258,-0.07757003,0.26603067,0.13878119,-0.22872779,-0.18521889,0.06285976,-0.06285091,0.077896185
Q74JU6,0.13111508,-0.12295248,0.1812905,-0.2342561,0.1312695,0.3287551,-0.008173488,0.14533545,0.34007764,-0.12257392,-0.028152237,0.00018647686,-0.20762444,0.056820616,0.0528039,-0.02586513,0.305964,0.041604042,0.03201946,0.029059809,0.026576687,0.119682364,-0.03577609,-0.11384809,-0.04521443,0.0063523874,0.05224073,0.11102478,0.21209286,-0.1681145,0.117855534,-0.0910844,-0.12136017,0.13244486,0.06343734,0.047823325,0.051330086,0.05983844,0.16556774,0.0224171,0.07931644,0.077312574,0.04996407,0.06353435,-0.2882835,-0.07887529,-0.10345098,-0.12637019,-0.104123004,-0.0717281,0.040704243,-0.16933137,0.08475645,0.0676668,0.05293671,-0.24776758,0.053812124,0.23522452,0.05440735,-0.25638705,-0.03275744,0.14974281,0.053718023,0.12060885
P9WQP3,-0.25804865,-0.0611829,0.08924805,-0.087293655,0.018091802,0.0063952357,0.22653061,0.12743717,-0.09434451,-0.065595716,-0.050405405,0.15477054,0.07127012,-0.23399201,0.1369152,0.11103651,-0.15020774,0.016082708,0.11456169,-0.027370125,0.025498645,0.16461223,0.10953975,0.023142187,-0.17349878,0.035474166,0.23646712,-0.07347431,0.26067546,-0.17567822,0.092548065,0.10336896,-0.19702792,-0.0038030446,-0.11578284,-0.08565915,0.0055333204,-0.051181782,0.07081908,-0.05473525,-0.054524668,0.031381264,0.05759551,0.041848205,-0.029288,0.040097594,0.055109143,0.25938365,-0.18051808,-0.11434676,-0.024319645,-0.074947305,-0.31238776,0.052909173,0.22707757,-0.2056738,0.13413936,0.039652444,-0.08628942,-0.008368861,-0.1013231,-0.00029610842,-0.10980156,-0.0683146
A8AY46,-0.0452777,-0.011564336,0.08348376,-0.32149735,0.02632766,0.14117599,0.0792819,0.007871832,0.23207133,-0.20350638,0.093083955,0.052852847,0.011633206,-0.16521089,0.06292954,0.034998387,0.16641882,-0.14110664,-0.007971648,0.03484413,0.02943163,0.04352734,0.061106186,-0.07523754,0.039765462,0.178592,0.31850684,-0.013559669,0.2540153,-0.24020042,0.12925322,-0.0032505575,-0.053573318,0.041244183,0.0008126497,-0.07395397,0.12586224,-0.070771605,0.20911282,-0.02594813,0.027814962,0.08686169,-0.0012953572,0.09216099,-0.30292806,-0.0017668642,0.01382754,0.16395877,-0.21483952,-0.14424077,0.29500654,-0.0811596,0.1481089,0.14447692,-0.03168042,-0.27332467,-0.06015721,-0.04861959,0.009651538,-0.09461795,0.007227948,0.12127814,0.1823,0.21063428
P39310,-0.0033104867,0.04978622,-0.016954385,0.07818647,0.012177413,-0.12425039,0.2912138,0.040714834,-0.04630655,0.029496305,0.03913573,0.05428507,0.1409262,0.035983805,0.19632947,-0.25450552,0.06277837,-0.16653809,-0.1265772,-0.06995408,-0.06173488,-0.10391759,-0.095059514,-0.03641568,-0.09581272,-0.0039243028,-0.04514622,-0.02916722,-0.044075876,0.067875534,-0.0063164625,0.21619691,0.22005123,0.018006973,-0.0023376048,-0.033974275,0.04257773,-0.10952996,0.10961116,0.07917324,-0.040463828,0.026682721,0.109445445,-0.109494545,0.09073949,0.037761778,0.05879315,0.121811695,0.06153094,-0.012581043,-0.19826101,-0.022182878,-0.022787407,-0.007904328,0.1012796,0.1867704,0.13259074,0.12077548,-0.05056152,0.08340854,0.07540438,-0.046599284,-0.087514,-0.13858983
P0AEU7,0.04751455,0.13793157,-0.22769885,-0.20486471,-0.08489962,0.2505496,0.15098673,-0.13991013,0.23326044,0.17249486,-0.03406626,0.044449873,-0.07324869,-0.068264626,0.033347033,-0.34366488,-0.14596918,0.17777306,0.030306283,-0.015675664,-0.05622753,0.028666742,-0.101499215,0.005844934,-0.0009287223,0.054672144,-0.0021534786,-0.27258724,0.11584903,0.18726298,-0.033105105,0.12267481,-0.121426255,-0.05982026,0.20429887,0.035286058,-0.06635369,0.0865109,-0.10431996,0.17029911,0.24410072,0.16718477,-0.07729162,-0.010369256,0.067065954,0.006508678,0.04100468,0.1305756,0.016238213,0.23102018,-0.22841395,0.15514742,0.21455164,0.015691385,0.03145045,0.09287383,-0.028171066,0.2865021,-0.105272025,-0.2969832,-0.16880782,-0.12978284,0.095735855,0.0470313
P05030,0.07735575,0.015011673,-0.11490713,-0.04563629,-0.07428227,-0.058850862,0.23298243,-0.09388579,0.0982655,0.18219605,0.01733526,-0.038916845,-0.14175096,-0.010437522,-0.033193655,-0.07934159,0.10518063,0.12102068,0.032611895,-0.030811734,0.055999994,0.115491495,-0.0022700098,-0.08683159,-0.033898428,0.0006932393,0.049503848,-0.0213806,0.062184084,-0.1140872,0.14177752,0.060458347,-0.09892182,0.039897148,-0.0011379719,-0.03569545,0.19901565,0.01698282,-0.028151229,0.12562987,0.16994765,0.10329456,-0.07596264,-0.10296205,-0.053294502,-0.117969185,0.0042028874,0.11073775,-0.08052804,0.061240606,-0.03665946,-0.17127544,-0.03196744,0.059667766,0.017478704,-0.06880659,-0.017101243,0.090402864,-0.045241673,-0.16069824,-0.0074093323,-0.2753178,0.03638699,0.05354935
P47068,-0.031045197,-0.050436586,0.1940677,0.28942114,-0.0007941909,-0.17432982,0.19950172,-0.036588162,-0.44987044,0.00740188,-0.08571421,-0.020939838,-0.08390284,-0.032182004,0.24587336,0.093265295,0.14622436,-0.039447587,0.0031844452,0.010008082,0.1092764,-0.059725143,0.10395366,-0.022758074,-0.009758025,0.021529265,-0.1862374,0.18274154,-0.11477651,0.14789444,0.03207066,-0.06462361,-0.044207606,0.028364036,0.004578218,0.015498839,0.2734357,0.006245829,0.25686556,0.013232675,-0.13170442,0.10264782,-0.27020743,0.0064010844,0.13373496,-0.071027145,0.1262705,-0.03436572,0.028796203,-0.17712286,0.31261888,-0.12937401,0.22854012,-0.1915743,-0.003041111,0.13889493,-0.0074141473,-0.01384259,-0.20402111,0.24528748,-0.047789484,-0.08976555,-0.21003343,0.10861145
O22822,-0.13168594,-0.10814243,-0.1383034,-0.15424746,-0.04762453,-0.016960546,0.08497451,0.16939437,0.1960257,-0.076316945,-0.021642184,-0.15393092,-0.016103752,-0.030780321,0.037678156,0.07741685,-0.096529886,0.12359426,0.1660525,-0.054830953,0.010925796,0.13270816,0.0883348,-0.01591015,-0.17216945,-0.093274295,0.18703505,-0.022686329,0.24001375,-0.31941596,0.06794908,-0.04108865,-0.12665989,-0.0032099532,-0.08512655,0.0038951114,0.029642466,0.08306453,-0.009771228,-0.10457351,0.015616372,-0.017087458,-0.02930513,0.012749299,-0.12011254,-0.0008419715,0.0256124,0.10024662,-0.111277476,-0.12761237,0.11069,-0.2516113,-0.07510462,-0.000535354,0.1969456,-0.26367784,0.11062113,-0.050607815,-0.039412897,-0.06940703,-0.04775086,0.00204207,0.086931296,0.066200875
