accession_code,ProtT5_32_dim_0,ProtT5_32_dim_1,ProtT5_32_dim_2,ProtT5_32_dim_3,ProtT5_32_dim_4,ProtT5_32_dim_5,ProtT5_32_dim_6,ProtT5_32_dim_7,ProtT5_32_dim_8,ProtT5_32_dim_9,ProtT5_32_dim_10,ProtT5_32_dim_11,ProtT5_32_dim_12,ProtT5_32_dim_13,ProtT5_32_dim_14,ProtT5_32_dim_15,ProtT5_32_dim_16,ProtT5_32_dim_17,ProtT5_32_dim_18,ProtT5_32_dim_19,ProtT5_32_dim_20,ProtT5_32_dim_21,ProtT5_32_dim_22,ProtT5_32_dim_23,ProtT5_32_dim_24,ProtT5_32_dim_25,ProtT5_32_dim_26,ProtT5_32_dim_27,ProtT5_32_dim_28,ProtT5_32_dim_29,ProtT5_32_dim_30,ProtT5_32_dim_31
P11415,0.5632305,0.19156696,0.95110226,-0.31061164,-0.89090645,-0.6313306,0.25754216,0.22547454,0.05707674,0.18077776,-0.74418044,-0.29850227,0.6910454,-0.12635383,-0.95174265,-0.5625353,-0.6520953,0.17036347,-0.10236485,-0.14558317,-0.4056746,0.35228193,0.06359604,-0.1024156,-0.5723821,0.7316926,0.7266995,0.5527133,-0.19726408,-0.14709052,0.29983982,-0.5823341
P0DMC3,-0.23915121,-0.40639466,-1.0656065,0.2931092,0.9580228,0.8766716,-0.53604305,-0.45050597,-0.034657728,0.29056793,0.52630067,0.0708945,-0.9419742,-0.40921974,0.9998857,0.64628065,0.86530703,0.21377248,0.16543247,0.021471422,0.29132396,-0.58659077,-0.29619613,0.13201253,0.4021522,-0.4549296,-0.5475632,-0.13790861,0.31247836,0.049338162,-0.5977558,0.39173567
Q9UJV3,0.090693474,0.013875745,0.13184789,0.057461135,-0.14365615,-0.1117682,-0.0012273788,0.047180243,0.14976482,-0.18543108,-0.36253825,-0.03267727,0.03640731,-0.24663326,-0.13613266,-0.10331105,-0.030573964,0.11153452,0.032844502,-0.13875881,-0.26423413,-0.055022933,-0.11558615,-0.0337175,-0.23498625,0.08247417,0.21472476,0.032447517,0.011552632,-0.09734441,-0.18216296,-0.3960684
Q95VF2,0.7787151,0.23775057,1.0455203,-0.42977116,-1.0512948,-0.71597564,0.26698875,0.33000675,0.021169562,0.30099946,-0.8079467,-0.54800457,0.85546035,-0.0062616467,-1.0470173,-0.593637,-0.74650174,0.23639488,-0.19017214,-0.07892987,-0.40576518,0.38830596,0.078902826,-0.21522895,-0.6135234,0.8813089,0.7594178,0.7176478,-0.21421373,-0.08031055,0.38676384,-0.4599449
P08909,0.05989777,-0.1831204,-0.3278529,0.06702377,0.29364413,0.3146827,-0.2280039,-0.18937436,0.017835412,0.22429666,0.048842162,-0.051731545,-0.33497328,-0.30132726,0.2706973,0.21344793,0.33504838,0.20121197,0.0748984,-0.02696595,0.028945267,-0.263411,-0.19562337,0.06624407,0.055058695,-0.048774503,-0.07002656,0.11682945,0.15496653,-0.035530522,-0.3034916,0.05503255
P48601,0.772403,0.04882659,0.76410466,-0.43719548,-0.78001386,-0.3484984,0.119638674,0.086164705,-0.066251904,0.7458843,-0.5438628,-0.50457305,0.59590095,-0.08907432,-0.8695767,-0.3972617,-0.49171287,0.36192906,-0.19530542,0.05982658,-0.16668761,0.22532564,0.07164945,-0.12651783,-0.4028885,0.86909103,0.59359705,0.91416645,-0.08878997,-0.10276076,0.32692397,-0.14535294
D2Z028,0.5101701,0.1807126,0.90075785,-0.27727443,-0.8381401,-0.5932239,0.24219587,0.22054404,0.048054058,0.14165357,-0.7102572,-0.27464762,0.6418361,-0.14396125,-0.8814452,-0.53069866,-0.62248176,0.14747387,-0.076543,-0.1641289,-0.39461747,0.34000665,0.047557294,-0.091571935,-0.5478787,0.6844853,0.68500197,0.4947553,-0.19875452,-0.13725306,0.2719734,-0.59427845
Q42403,0.67824054,0.18880765,0.9645664,-0.3841025,-0.9208242,-0.6160402,0.24469572,0.21900469,0.023850877,0.33052713,-0.7368233,-0.40997666,0.73231345,-0.086802125,-0.9868853,-0.5562068,-0.6599582,0.23057705,-0.15379119,-0.09721436,-0.3606543,0.34832293,0.08189267,-0.14261618,-0.5571613,0.81947434,0.72971904,0.67566824,-0.19419575,-0.11758839,0.34430197,-0.47176808
B7J1R2,0.67228454,0.24743588,1.1086234,-0.3766685,-1.084011,-0.794873,0.30958945,0.36717206,0.073226795,0.112822205,-0.8495841,-0.4269239,0.8704621,-0.032431483,-1.0831978,-0.6485499,-0.7933893,0.14761427,-0.12608685,-0.1509447,-0.49620357,0.44246888,0.06994496,-0.15831956,-0.66665035,0.81965494,0.80278563,0.6026125,-0.238065,-0.12700704,0.35960713,-0.61663765
P19174,0.12504604,0.072294995,0.32176024,0.02972671,-0.31368583,-0.26075166,0.07297885,0.1073808,0.17381637,-0.23342834,-0.48691133,-0.020426773,0.18592758,-0.23693407,-0.31973457,-0.227675,-0.18395972,0.08784654,0.025810618,-0.16988243,-0.34754223,0.037945703,-0.08446632,-0.050116085,-0.33009815,0.17137247,0.33214426,0.06739061,-0.041094065,-0.13096157,-0.10282473,-0.53525966
P17515,-0.4578929,-0.40215582,-1.0971915,0.45103425,1.0074275,0.85977983,-0.53371924,-0.4452983,0.07231994,0.0033494234,0.52734435,0.35660487,-1.0283964,-0.5130849,1.0150748,0.6208235,0.88075334,0.09737036,0.28428653,-0.057026986,0.20361212,-0.6077589,-0.32026872,0.2413859,0.37034592,-0.6581427,-0.52971935,-0.36052975,0.32359725,-0.042453878,-0.6910964,0.16591726
Q9VU87,0.020523965,-0.017551042,0.054671824,0.097419806,-0.07779248,-0.05108149,-0.02858562,0.06511072,0.15113346,-0.25174958,-0.31677377,-0.03656535,-0.032208335,-0.24897078,-0.015743181,-0.044945907,0.024770316,0.08739998,0.054411728,-0.15236112,-0.25808275,-0.08387923,-0.14880404,-0.03558992,-0.19145136,0.026900746,0.13672146,-0.034659192,0.03264252,-0.06425931,-0.23374467,-0.39192486
P46273,0.69819385,0.23647521,1.0806141,-0.39844337,-1.0577539,-0.7465451,0.29352307,0.33523673,0.051883627,0.18893966,-0.8276243,-0.4602927,0.8466777,-0.034893647,-1.0642502,-0.626297,-0.76273125,0.1808906,-0.15159029,-0.13077761,-0.45277748,0.4191559,0.07498518,-0.16992976,-0.63652796,0.8445394,0.78465986,0.6441399,-0.2288976,-0.111888595,0.36814293,-0.55942374
O15394,-0.108591676,-0.09589048,-0.24131013,0.20362525,0.18042499,0.15208597,-0.1422229,-0.03461393,0.19691658,-0.29553062,-0.1507489,0.060280494,-0.2735385,-0.2967573,0.23466586,0.12207985,0.2599409,0.09722537,0.093590066,-0.11889066,-0.18534425,-0.23809695,-0.20738676,0.009712076,-0.0730087,-0.18448861,-0.028671384,-0.14951694,0.12984557,-0.06680091,-0.38816762,-0.2672888
P9WPW9,0.6412198,0.15390413,0.89493257,-0.36430326,-0.83899015,-0.54474604,0.21496943,0.17055103,0.0031426735,0.37914234,-0.67389953,-0.37707493,0.66117615,-0.11768043,-0.9178802,-0.50991917,-0.6049866,0.23299019,-0.12994534,-0.09811532,-0.31453246,0.32174015,0.07314533,-0.11740247,-0.5137174,0.78797156,0.6882175,0.66384757,-0.18221647,-0.1167903,0.3196528,-0.43945003
O33407,0.3135975,0.13281602,0.6336549,-0.13089083,-0.5881599,-0.42401347,0.1604845,0.14751637,0.0904582,-0.011602506,-0.59119713,-0.13376269,0.41367182,-0.2131834,-0.6203575,-0.3845216,-0.42456415,0.11074559,-0.015457284,-0.17788023,-0.36207008,0.21488154,-0.01430656,-0.049028523,-0.4435613,0.44667655,0.52322686,0.29394972,-0.13623461,-0.1405581,0.11410317,-0.5811554
Q9ALW2,0.63810694,0.22328074,1.0654476,-0.36424467,-1.0231708,-0.73115766,0.29321375,0.3141199,0.06258564,0.14963853,-0.81639755,-0.39061522,0.81015086,-0.06729877,-1.0452113,-0.6222867,-0.74412394,0.15952834,-0.12407595,-0.1501302,-0.45872942,0.41561568,0.0696062,-0.13998562,-0.63197654,0.8071111,0.7797445,0.59709644,-0.22682685,-0.131577,0.3454599,-0.6026407
O15033,-0.271734,-0.07589437,-0.52306044,0.3475698,0.43471494,0.24607757,-0.21997222,-0.045346938,0.19942223,-0.5222485,-0.035905063,0.13919774,-0.46932203,-0.31943125,0.5580478,0.27063355,0.4131294,0.018991902,0.16924362,-0.16259383,-0.1744065,-0.33553022,-0.2689478,0.017530842,0.007256426,-0.45704377,-0.20153162,-0.44655773,0.13942406,-0.019407526,-0.54245627,-0.25821897
O00560,0.34138793,0.0123037845,0.32459646,-0.15172705,-0.277433,-0.11574523,0.004195139,-0.076736845,-0.010747038,0.36981842,-0.30620244,-0.13026486,0.16357605,-0.27112988,-0.4050209,-0.17477939,-0.16782215,0.21558495,-0.0015162565,-0.07733701,-0.1197209,0.05659017,-0.045744106,0.031231185,-0.23108989,0.3770699,0.3646363,0.4117777,-0.03666301,-0.123236306,0.060198784,-0.23332542
O94875,0.050321363,-0.16816708,-0.22499262,0.059245914,0.20772737,0.27696586,-0.1997937,-0.21003696,0.08178365,0.22268929,-0.010904953,0.03202384,-0.2873396,-0.3393084,0.11326347,0.14158285,0.2810438,0.20185426,0.080456115,-0.031658817,-0.003669262,-0.23867035,-0.17791757,0.08944764,0.013243534,-0.012734495,0.018303826,0.16518566,0.15811256,-0.105237395,-0.2619896,-0.02976492
P09455,0.6258509,0.20852123,1.012058,-0.35383877,-0.96251416,-0.6758382,0.27653068,0.24284753,0.07444723,0.21345145,-0.79257536,-0.3366335,0.7566934,-0.10084,-1.0337975,-0.59464455,-0.689202,0.19354886,-0.13857758,-0.12620237,-0.423611,0.3719157,0.08008805,-0.11887825,-0.59658736,0.78911483,0.77190375,0.623531,-0.19405502,-0.15557224,0.33172473,-0.57002455
P11541,0.19993149,0.06795573,0.38342774,-0.04224401,-0.35898942,-0.24923667,0.072913595,0.06653037,0.120059356,-0.059373453,-0.4636068,-0.062010884,0.21378405,-0.24932186,-0.39794153,-0.24570006,-0.21971698,0.120138966,0.013358951,-0.1537958,-0.29654318,0.07695891,-0.062112622,-0.024330745,-0.3311341,0.26931882,0.3779903,0.18936461,-0.057585374,-0.13452643,-0.02276954,-0.48121244
O29976,0.4987387,0.19508757,0.8928445,-0.26006135,-0.8329721,-0.61872077,0.24488103,0.2623316,0.032844562,0.07948997,-0.7104702,-0.29290852,0.651729,-0.12844008,-0.83698,-0.52655166,-0.64278567,0.116577916,-0.058273133,-0.1850181,-0.41592953,0.35779712,0.03990428,-0.10634523,-0.55706376,0.6611087,0.66013396,0.43863446,-0.22353381,-0.11224424,0.26258373,-0.61800003
O23512,0.460751,0.20057957,0.8978204,-0.22661066,-0.8375128,-0.6400305,0.25433716,0.25821254,0.078678384,0.019608438,-0.73571956,-0.22430497,0.6511429,-0.14396483,-0.86422896,-0.5432743,-0.641203,0.10644517,-0.047733437,-0.1860863,-0.44975075,0.34774762,0.035806686,-0.094455,-0.5740225,0.6240528,0.678164,0.4113889,-0.20786223,-0.14864881,0.24276733,-0.6673708
Q9Y2D1,-0.37275344,-0.20706291,-0.8401032,0.40891019,0.7410467,0.53008145,-0.3782781,-0.2118879,0.1394449,-0.3292768,0.25559464,0.24785578,-0.7605837,-0.41365403,0.82902414,0.45797774,0.64013165,0.019611321,0.24897565,-0.14395349,9.880215e-05,-0.46921057,-0.30707306,0.13359405,0.18295512,-0.6081474,-0.3769357,-0.47339115,0.21463317,-0.013166428,-0.632146,-0.056169063
A0A166U5H3,0.5048671,0.21333845,0.95556396,-0.26405534,-0.8951056,-0.67756474,0.27377123,0.2743135,0.0774094,0.043505378,-0.7666104,-0.25722665,0.70089054,-0.12432286,-0.926,-0.57837725,-0.6779029,0.112542644,-0.06588219,-0.18170433,-0.46183658,0.37335366,0.047299907,-0.10338878,-0.59672683,0.6737959,0.71442485,0.45649,-0.2187506,-0.15160315,0.27383003,-0.6636013
P01700,-0.17252582,-0.016271792,-0.19547454,0.28316823,0.13040994,0.0074400343,-0.08607508,0.06433303,0.2588104,-0.569742,-0.26874912,0.09807291,-0.19762905,-0.26714188,0.23590209,0.07359617,0.18654396,0.037881978,0.10812424,-0.16791946,-0.31434345,-0.1994967,-0.2110831,-0.048253827,-0.15233797,-0.26305926,-0.009340458,-0.32031974,0.08356224,-0.06817284,-0.42952028,-0.44241482
P13727,-0.4470104,-0.33783734,-1.0181692,0.44917056,0.9271743,0.7475715,-0.485895,-0.35991535,0.09936114,-0.13626172,0.45142546,0.342416,-0.94814247,-0.4903162,0.9598532,0.566524,0.8005237,0.053527705,0.29247916,-0.105132915,0.13139418,-0.558092,-0.32155403,0.22128625,0.3110083,-0.66403353,-0.4808739,-0.42181584,0.28413332,-0.035349473,-0.6783011,0.076434195
Q9VMB4,0.13757408,0.06562172,0.33340758,0.018726705,-0.33097446,-0.26223585,0.073796995,0.13375571,0.13929017,-0.21356778,-0.47474304,-0.06962778,0.1949693,-0.22484975,-0.29190826,-0.21397606,-0.20504232,0.08253093,0.027351722,-0.17693754,-0.34208757,0.065006346,-0.08736861,-0.056207508,-0.3299115,0.19982909,0.3177323,0.075248,-0.05495633,-0.09992793,-0.08674101,-0.5299423
P49407,0.56767935,0.04604134,0.60775894,-0.30513835,-0.53910124,-0.260894,0.07747228,-0.05721288,-0.02069534,0.6201495,-0.43298188,-0.225703,0.39634454,-0.2361339,-0.74807215,-0.32682678,-0.35915753,0.30458254,-0.08375095,-0.026175968,-0.13644886,0.17367584,0.043321222,-0.0030260626,-0.33614865,0.6522497,0.55426335,0.70474446,-0.078624785,-0.16337769,0.24123403,-0.23150212
O13034,0.37415823,0.02410578,0.37090445,-0.1656113,-0.32303697,-0.15170282,0.01774142,-0.07207551,-0.0017037578,0.39528584,-0.3335424,-0.12731455,0.20445232,-0.27100322,-0.46690768,-0.20328674,-0.20497362,0.22625856,-0.01011169,-0.07185197,-0.13217151,0.07739359,-0.026823036,0.02720653,-0.25980657,0.410497,0.40247232,0.44861487,-0.045412943,-0.1367027,0.08663356,-0.25075525
O74713,0.4952846,0.17348684,0.8584163,-0.26807463,-0.7946013,-0.55911225,0.22596467,0.20074934,0.037012357,0.14433931,-0.68148565,-0.27002168,0.60573655,-0.15456712,-0.8412646,-0.5061922,-0.58769506,0.14810142,-0.070240706,-0.16405787,-0.37662908,0.32445323,0.039931834,-0.08377497,-0.5252598,0.6579154,0.65860057,0.47671363,-0.1964618,-0.13248324,0.2574864,-0.5716773
O00910,-0.16629463,-0.33036453,-0.91084063,0.22946778,0.8062524,0.71560264,-0.44936937,-0.31587315,-0.04722823,0.16661581,0.4047782,-0.019235544,-0.7882281,-0.3399643,0.89062387,0.54910624,0.7396074,0.15991682,0.14943145,-0.018687032,0.19731337,-0.4983728,-0.30214962,0.10301914,0.32859376,-0.3961804,-0.4736562,-0.1547623,0.249807,0.06585531,-0.5590645,0.32769936
Q74K78,0.6653028,0.23934372,1.0939248,-0.37522662,-1.0640006,-0.77153254,0.3032745,0.3500778,0.06563108,0.13110399,-0.8370875,-0.4224288,0.8514009,-0.04204315,-1.0683594,-0.63849926,-0.7778348,0.15419586,-0.12801754,-0.14966841,-0.4800356,0.4330263,0.0704242,-0.15583086,-0.65372914,0.8201149,0.7929654,0.6037451,-0.23543099,-0.12446941,0.35709068,-0.6074216
P53675,0.6641165,0.0935543,0.79534817,-0.37074634,-0.7435204,-0.40939987,0.1538758,0.052658923,-0.00056548044,0.57446486,-0.5781654,-0.33274555,0.5712319,-0.16367215,-0.9064146,-0.4329228,-0.5006759,0.3103973,-0.14513753,-0.024848241,-0.22333302,0.25425327,0.07686448,-0.07105244,-0.43293712,0.783597,0.6494762,0.77579665,-0.11689973,-0.14932095,0.30891094,-0.3063813
P11473,0.2952481,-0.045653258,0.1478958,-0.11480261,-0.1130601,0.023205921,-0.07314962,-0.1578053,-0.008004177,0.4306417,-0.18813705,-0.0840478,0.023093905,-0.3020863,-0.26611304,-0.06954984,-0.024778303,0.23493718,0.02170185,-0.045202903,-0.04638069,-0.033830903,-0.07598391,0.06348976,-0.14411235,0.28211486,0.26792756,0.39182714,0.021500297,-0.12566525,-0.014282852,-0.11586931
P07315,0.31859264,0.134236,0.64568615,-0.12963483,-0.5965261,-0.42938623,0.16212773,0.11245071,0.116040155,0.02421742,-0.6008555,-0.08474022,0.41675824,-0.23038171,-0.6778353,-0.40615287,-0.42292607,0.13181019,-0.022571627,-0.15928681,-0.35859567,0.19559151,-0.0014419109,-0.031280555,-0.44850132,0.44835323,0.56006956,0.33229625,-0.11335841,-0.17770909,0.12291634,-0.5851984
A4W2T1,0.6836268,0.23302247,1.0778117,-0.39072675,-1.0503302,-0.7436352,0.29469466,0.32463694,0.05881693,0.18322258,-0.826875,-0.4378109,0.83721197,-0.044206142,-1.0651454,-0.62680435,-0.7560286,0.17894614,-0.14688237,-0.13259001,-0.4552301,0.4165454,0.07457286,-0.15990612,-0.6367025,0.8354532,0.7875041,0.63737893,-0.22543722,-0.12134487,0.36144432,-0.5692995
O88844,0.7295431,0.20931752,1.0121297,-0.4134451,-0.989996,-0.6621477,0.2579222,0.26042503,0.03128122,0.33164084,-0.77709246,-0.47064167,0.79436594,-0.04980968,-1.0326492,-0.5782285,-0.69945186,0.2416859,-0.17778245,-0.08169249,-0.38342023,0.3689103,0.08348836,-0.17334569,-0.5850675,0.8599883,0.7520751,0.7157999,-0.19930518,-0.10746163,0.3664162,-0.46322215
Q5SW96,0.071241856,-0.11417876,-0.13224371,0.055225343,0.11400822,0.17011583,-0.1452767,-0.13676429,0.0972407,0.1124305,-0.10745327,0.003741555,-0.19675727,-0.30974877,0.04841672,0.07828283,0.19675706,0.17977503,0.06379913,-0.059340477,-0.07316539,-0.18933932,-0.1572957,0.051133372,-0.056092158,0.013140716,0.07057309,0.12880442,0.11490066,-0.09842131,-0.24116312,-0.1221568
P07014,0.66008043,0.10779743,0.8244994,-0.37229988,-0.77077633,-0.44683817,0.16978508,0.08965408,-0.0073432736,0.5259617,-0.60164046,-0.35976213,0.5985946,-0.14471197,-0.8994659,-0.45439497,-0.5325418,0.28805342,-0.1388658,-0.04647658,-0.24516445,0.27632844,0.074964345,-0.09106312,-0.45772526,0.7920247,0.6560786,0.7461207,-0.14029405,-0.13157898,0.31350508,-0.33974943
P22736,-0.3034287,-0.16600037,-0.68948346,0.35995355,0.58523387,0.4224786,-0.308587,-0.15435633,0.17350258,-0.3637607,0.12387678,0.19042897,-0.6277202,-0.36944818,0.67399156,0.37689522,0.55157655,0.04362016,0.19379851,-0.12553135,-0.0675762,-0.41846108,-0.2894308,0.0908891,0.10937943,-0.5130277,-0.28802904,-0.4054093,0.20334616,-0.027294219,-0.58856773,-0.11261334
F1RAX4,-0.3059746,-0.3316222,-0.941667,0.33842352,0.8289643,0.7236367,-0.45960915,-0.3184384,0.051496763,0.0014055297,0.40123013,0.1501297,-0.8476679,-0.4078832,0.9012495,0.5543541,0.7604902,0.11220066,0.21002401,-0.04500861,0.14713356,-0.5284811,-0.31535196,0.1484481,0.30105114,-0.51741207,-0.46706995,-0.26486877,0.2816568,0.0077730417,-0.616151,0.18789567
O75446,-0.3025332,-0.21088475,-0.7481703,0.35271162,0.644306,0.50675243,-0.34553054,-0.21762589,0.1641242,-0.2586429,0.1910772,0.21202472,-0.689514,-0.3928715,0.6955426,0.41914415,0.61714596,0.07320586,0.19383666,-0.090884775,-0.012757815,-0.4574601,-0.2956072,0.12349429,0.15793127,-0.5182446,-0.31621945,-0.34886387,0.24031053,-0.044075757,-0.59735334,-0.031805187
P0ACE3,-0.30515844,-0.37041003,-1.00437,0.33517414,0.89676315,0.796842,-0.496233,-0.37314594,0.023580927,0.09996541,0.463711,0.14513096,-0.90391535,-0.42105836,0.9530755,0.5985842,0.813034,0.13962659,0.20900446,-0.024608634,0.20503107,-0.55820274,-0.31639314,0.15659454,0.34750703,-0.51550406,-0.50598884,-0.2307803,0.29967433,0.015374683,-0.62145984,0.25907207
O23530,0.37481472,0.16530778,0.71196705,-0.16820721,-0.66089696,-0.49844894,0.19366693,0.16732246,0.08021554,0.01092191,-0.6386086,-0.16404368,0.49168462,-0.18707398,-0.70657057,-0.44232538,-0.4874804,0.1180358,-0.034286242,-0.17448446,-0.38662848,0.25284904,0.007992208,-0.06449016,-0.48461983,0.49969143,0.5789132,0.33680585,-0.164377,-0.14901823,0.15750033,-0.5928684
P20827,-0.4545191,-0.38334292,-1.0754501,0.44868058,0.9847606,0.832643,-0.521116,-0.4335715,0.093608275,-0.029767156,0.50366354,0.36827418,-1.0095764,-0.51361215,0.98493385,0.60770845,0.86830056,0.09037094,0.28368056,-0.062118877,0.18061343,-0.59626603,-0.31999895,0.24466014,0.35324425,-0.66306806,-0.5097896,-0.36600867,0.31952143,-0.05253812,-0.6900811,0.14456172
Q43155,0.33551818,0.13657023,0.6568206,-0.14863932,-0.6049481,-0.4411534,0.17157942,0.14969516,0.075146064,0.013701722,-0.59662676,-0.1531442,0.43170962,-0.20316271,-0.6346763,-0.39957896,-0.44325435,0.11370529,-0.019297402,-0.17515075,-0.3612167,0.2270082,-0.007767603,-0.05243533,-0.4529585,0.4692735,0.53538156,0.31426492,-0.1466516,-0.13608101,0.13039526,-0.57504135
O53581,0.1842377,0.06122227,0.33792162,-0.027271217,-0.3253965,-0.22931817,0.061474644,0.08808566,0.10560149,-0.096364126,-0.44309896,-0.095256515,0.18983112,-0.23143731,-0.32198954,-0.21155095,-0.19517243,0.109891064,0.01481507,-0.15767607,-0.29582328,0.067912504,-0.07775413,-0.039432496,-0.31262043,0.24411543,0.33055043,0.14630324,-0.058226928,-0.101905964,-0.050619528,-0.46310365
P18956,0.5764684,0.15383278,0.8583099,-0.32559302,-0.7910966,-0.516478,0.20808583,0.13545191,0.028024737,0.32387972,-0.65792084,-0.29889974,0.6046049,-0.15651262,-0.897545,-0.49770206,-0.5632874,0.21834403,-0.110385954,-0.10964836,-0.31912947,0.30344838,0.063882604,-0.081816174,-0.5043963,0.7268647,0.6798041,0.6092031,-0.17181924,-0.14494945,0.2924774,-0.46857065
P15202,0.5851406,0.19097696,0.9612903,-0.32705832,-0.903619,-0.6305099,0.25610915,0.23356467,0.043468285,0.20313358,-0.7411568,-0.33058515,0.7049053,-0.1155417,-0.95783126,-0.5643357,-0.659524,0.17707624,-0.11016379,-0.14137352,-0.39750648,0.35857892,0.06585476,-0.11192445,-0.570335,0.7535257,0.7263168,0.5721371,-0.2030887,-0.1354078,0.31182063,-0.5652619
P09758,-0.41261238,-0.3099153,-0.97077817,0.42521697,0.868782,0.7054501,-0.46290195,-0.32658947,0.113097236,-0.15386887,0.4022096,0.2980882,-0.8986968,-0.46694288,0.91594565,0.5507308,0.77072865,0.06167499,0.26885512,-0.093505844,0.10537945,-0.5374596,-0.322563,0.19717151,0.28009054,-0.6332971,-0.45549598,-0.39498547,0.28029132,-0.033605427,-0.6599872,0.07128012
P03069,-0.3068728,-0.29958338,-0.89804107,0.329932,0.78454095,0.673561,-0.4324204,-0.2755822,0.05875762,-0.08274259,0.361895,0.13344127,-0.8150785,-0.3960548,0.87600654,0.51806784,0.72530645,0.08552459,0.20778687,-0.07407926,0.11256729,-0.5012235,-0.3209278,0.14196046,0.27119714,-0.51906055,-0.44619682,-0.30522996,0.25425625,0.012864761,-0.610983,0.14633285
A0JNT9,-0.05289106,-0.090003505,-0.17778493,0.16503307,0.123977706,0.1173017,-0.12083942,-0.03318984,0.18229339,-0.21690221,-0.17623065,0.04236255,-0.22013077,-0.2881155,0.16000928,0.08775534,0.2096741,0.11274601,0.080626324,-0.109498695,-0.1805658,-0.21193421,-0.1852564,0.006769212,-0.0959817,-0.11815964,0.019210622,-0.081687555,0.11731774,-0.075790316,-0.34890193,-0.26462227
P10096,0.77435225,0.24292041,1.0545033,-0.42735362,-1.0594441,-0.7294106,0.27138627,0.33289728,0.03199764,0.28417137,-0.8170965,-0.5382132,0.8602884,-0.0074229836,-1.0570904,-0.601766,-0.75208837,0.23246342,-0.18807125,-0.082753,-0.41792113,0.39350313,0.079439595,-0.21195874,-0.6230818,0.8775342,0.7681341,0.71321034,-0.21515754,-0.0859205,0.3865914,-0.47310627
P04739,0.46501943,0.11193442,0.6504467,-0.24467841,-0.5894176,-0.37847823,0.13479286,0.10456327,-0.032937374,0.27505362,-0.52068686,-0.27683455,0.44379652,-0.1874655,-0.64056575,-0.36539394,-0.43650824,0.1784673,-0.05115368,-0.13509378,-0.25274324,0.2338407,0.013932794,-0.0556086,-0.39939046,0.57978743,0.5295049,0.46271843,-0.15736789,-0.091602065,0.20218822,-0.41456467
A0A2P0XIG5,0.7415821,0.24544807,1.0821975,-0.4158129,-1.0772272,-0.7546499,0.2877452,0.3479262,0.046911765,0.2211419,-0.8328408,-0.50665885,0.8682473,-0.014545143,-1.0726397,-0.6224592,-0.7695146,0.20285076,-0.17062524,-0.10971871,-0.44663855,0.41479063,0.0767954,-0.19357228,-0.6399401,0.86454,0.78459513,0.6786016,-0.22486001,-0.09858079,0.3813952,-0.52456516
P11672,-0.3463387,-0.11132867,-0.6863763,0.41137677,0.5973604,0.37002695,-0.30452967,-0.13792187,0.20508178,-0.4883197,0.10241443,0.24204412,-0.62017584,-0.38874942,0.6753924,0.36636725,0.5303603,0.021650828,0.21965015,-0.15854844,-0.10671621,-0.40282315,-0.29166165,0.08464537,0.07762436,-0.5760753,-0.27778628,-0.4979116,0.17708685,-0.034572467,-0.59134114,-0.19366705
O14368,0.360272,0.1286782,0.6537464,-0.16498551,-0.60537547,-0.4227384,0.15778983,0.15679047,0.043341715,0.06150848,-0.5732074,-0.19152191,0.43575656,-0.20117621,-0.6223596,-0.38269162,-0.44817787,0.12245879,-0.024242703,-0.175228,-0.33731616,0.23689574,-0.0037378892,-0.055509858,-0.43515053,0.495762,0.52248836,0.33866802,-0.15408292,-0.11391224,0.14971846,-0.54721093
