accession_code,ProstT5_32_dim_0,ProstT5_32_dim_1,ProstT5_32_dim_2,ProstT5_32_dim_3,ProstT5_32_dim_4,ProstT5_32_dim_5,ProstT5_32_dim_6,ProstT5_32_dim_7,ProstT5_32_dim_8,ProstT5_32_dim_9,ProstT5_32_dim_10,ProstT5_32_dim_11,ProstT5_32_dim_12,ProstT5_32_dim_13,ProstT5_32_dim_14,ProstT5_32_dim_15,ProstT5_32_dim_16,ProstT5_32_dim_17,ProstT5_32_dim_18,ProstT5_32_dim_19,ProstT5_32_dim_20,ProstT5_32_dim_21,ProstT5_32_dim_22,ProstT5_32_dim_23,ProstT5_32_dim_24,ProstT5_32_dim_25,ProstT5_32_dim_26,ProstT5_32_dim_27,ProstT5_32_dim_28,ProstT5_32_dim_29,ProstT5_32_dim_30,ProstT5_32_dim_31
Q92569,0.14009307,0.090462595,-0.028986812,0.24640083,0.11176135,0.110553384,0.27555776,-0.43057042,0.32182047,-0.1842939,0.24398,0.030067861,-0.0068947524,0.27145433,0.16040215,0.07118589,0.012015387,0.26826623,0.13336414,0.20708065,-0.14806807,0.059025124,-0.057604287,-0.12070723,0.2792654,0.08252062,0.0060680285,-0.14322212,0.09302186,-0.028690813,0.060147148,0.07128611
P76014,0.018595323,0.13802205,0.08743773,0.08412363,-0.44052938,0.027235687,-0.8021277,-0.6063647,-0.06255034,0.027307793,0.2901068,0.017378867,0.09080663,-0.38933524,-0.24561888,-0.11629143,0.2549892,0.01916748,0.25828576,-0.459934,-0.058266774,-0.21374816,-0.25298834,-0.010802552,0.3244812,0.14927104,-0.14319322,0.56988573,0.14370725,0.4257059,-0.4767307,0.1057132
Q74JU6,0.19017021,-0.24307704,-0.6920869,0.13621527,-0.08066499,0.14753485,-0.09725973,-0.3293608,0.34482303,-0.1921084,0.03763141,0.19616681,-0.29723513,0.49504814,0.2038587,-0.026491001,-0.0029578656,0.16300994,0.16807565,0.027256653,0.03972705,-0.15040404,0.020619452,-0.36216187,-0.12927695,0.27726173,-0.3250914,0.28559548,-0.026346251,-0.07602297,-0.30881733,-0.13506506
P9WQP3,0.10093461,-0.023432024,0.056365658,-0.010807017,-0.4254713,0.4680079,-0.49503067,-0.17150956,0.04813649,0.10399848,-0.061814677,0.024386972,0.18911317,-0.20580003,-0.20643824,0.03028223,0.13919564,-0.13301596,0.011713952,-0.44730467,0.16402763,-0.32913136,-0.46411377,0.05262334,0.321468,0.030668313,-0.07264163,0.105046526,0.26482764,0.30358204,-0.05767462,-0.05070671
A8AY46,0.059844926,0.0043073297,-0.20303908,0.05375585,-0.44753167,0.24122924,-0.43098906,-0.34238788,-0.16715032,0.2057012,0.42229035,-0.09436543,-0.3609137,-0.12923113,-0.05626534,-0.047409207,0.07776618,0.3013866,0.35652465,-0.20027542,-0.17699997,0.01423499,-0.2647637,-0.14729135,0.3930841,0.15966032,-0.20160052,0.6010213,0.09457542,0.18119814,-0.4068662,-0.17741854
P39310,-0.070938006,-0.24338594,0.3538525,0.45555973,-0.03513487,0.14158583,0.11399588,0.1916076,-0.040976577,0.2676834,-0.014899772,-0.08033024,0.16815269,-0.15662459,0.07733675,-0.20850074,0.26770473,-0.072682016,-0.3426681,-0.2362681,0.26677594,-0.0017433614,0.17690635,0.041155174,-0.05171235,-0.17471027,0.041761167,-0.12255007,0.17005384,-0.31866723,0.09712078,0.4286113
P0AEU7,-0.121414535,0.13712195,0.6248494,0.22605783,-0.09413609,-0.29801005,0.089562595,-0.8012478,-0.03593551,0.16773468,0.4371365,-0.023691863,0.088852495,-0.07668487,0.21322027,-0.316303,0.059633337,0.08985137,0.043253496,-0.2630676,-0.035297915,-0.24710825,0.15774138,0.3358787,-0.01631961,0.089092374,-0.124104746,0.33468363,-0.013157561,-0.17996426,-0.24479598,0.719054
P05030,-0.123076014,-0.014327362,-0.211389,0.152822,-0.11211482,0.27229616,0.002558738,-0.31095752,0.17161275,-0.006297365,0.038225282,0.07975392,-0.11787052,-0.06660181,0.1306496,-0.30933106,-0.033785626,0.2925299,0.34768087,0.007046953,0.10455623,-0.15776986,0.067758635,0.1720358,0.06761412,0.10713374,-0.15637982,0.24908389,0.021105357,-0.16963458,0.10409747,0.17931454
P47068,0.039730176,-0.1641351,0.11563534,0.29016036,0.023295429,-0.15873072,0.660416,0.29797596,0.093384095,-0.13300154,-0.49809018,-0.47392225,-0.30342838,-0.08421869,0.01650998,0.086915284,-0.15254216,0.1886833,-0.42238015,0.31592035,0.14748797,0.10003355,-0.005166266,0.24958926,-0.4537313,-0.13886212,0.1811184,0.0772447,0.07530037,-0.14905168,0.5091965,-0.18732476
O22822,0.15257679,-0.07882318,-0.3568384,-0.026122848,-0.20358394,0.5559083,-0.40469143,-0.39231235,-0.100645475,-0.16451788,0.05434357,0.19945005,0.07083154,-0.026430853,-0.04303669,-0.12811127,0.022776365,-0.046991922,0.26757643,-0.20437945,0.052143674,-0.17436585,-0.27758563,0.21306221,0.30276078,0.25260434,-0.09933091,0.12431568,0.029624803,0.03586032,0.1370016,-0.06572057
P37887,0.03483595,0.009810656,-0.29911473,0.08751311,-0.48083478,0.31022772,-0.44633842,-0.39445502,-0.19256487,0.04729235,0.2708681,-0.0058296844,-0.28065056,-0.06434203,0.07755887,-0.022840723,0.06046453,0.18556958,0.34990764,-0.38373595,0.043294992,-0.087451234,-0.3208545,0.003778398,0.23664548,0.1857352,-0.19561756,0.48274034,0.10829138,0.023608537,-0.2141579,0.007045623
P08312,-0.009949356,-0.045780838,-0.21142665,0.057009958,-0.080299914,-0.05145917,-0.13676237,-0.57004505,0.0105923815,-0.05360937,0.27257478,-0.096147075,0.08246112,0.36188352,0.33539072,-0.14156172,-0.14762688,0.13611758,0.23447627,-0.19090031,-0.0060108798,-0.13817751,-0.086647645,-0.026603341,-0.10882105,0.26227862,-0.29483268,0.21348351,0.08890456,0.01578859,-0.16955258,0.12519284
P21583,-0.0033167452,-0.0728787,0.49092093,0.25659442,-0.06600316,-0.028018758,0.22121361,-0.11648453,0.2440711,-0.02066721,-0.116157696,0.11171925,0.15921947,-0.3209302,0.08509413,-0.32152545,0.186652,-0.2212958,-0.31883675,-0.0072977543,0.18379574,-0.35529694,0.24130183,0.026523449,0.21333157,-0.06401016,-0.026584983,0.17317441,0.15668403,-0.07622656,-0.0054005273,0.3088776
O88554,-0.10624714,-0.008604735,0.018641032,0.0374879,-0.04143086,0.23146135,0.25132132,-0.14812249,0.34901893,0.26140833,0.27693126,-0.10637812,0.16764286,0.03732861,-0.09894317,0.20201492,0.072819054,0.113898024,0.33544943,0.07631086,-0.06190976,0.12879078,-0.12308437,-0.39288247,0.27104652,-0.14006467,0.08959596,0.13792463,0.27678347,0.13074456,-0.18640113,-0.3435498
P19414,-0.043062896,-0.10615492,-0.30587482,-0.070920594,-0.17927964,0.40381232,-0.11532723,-0.20277563,0.12824576,0.21757072,0.18788208,0.07736778,-0.20132697,0.0571013,0.0054103807,0.05126901,-0.11396389,0.11138745,0.5330755,0.04026337,-0.011642902,0.08731611,-0.13085598,-0.18982188,0.31167424,0.10112185,-0.09625373,0.5015174,0.24617225,0.045871828,-0.32104793,-0.39163825
P15822,0.0554737,-0.16304082,0.07474295,0.19314706,0.0717912,-0.20676039,0.69859904,0.3643277,0.025037482,-0.118248254,-0.52136266,-0.5723069,-0.2548733,-0.124003366,0.004280098,0.033539683,-0.1097136,0.11558508,-0.46769467,0.29555714,0.08751844,0.03709361,0.03563821,0.2396443,-0.466627,-0.17360982,0.124036886,0.18416612,0.017263114,-0.122605056,0.5209588,-0.3105346
P0C0V0,0.009727687,0.033416852,-0.2646135,0.20878544,-0.12022266,0.3791087,-0.20015904,-0.0821523,0.24089979,0.08435544,-0.022001725,0.093177944,-0.1744692,0.08181342,-0.01908017,-0.13212404,0.025184274,0.2926673,0.19758931,-0.29280555,0.18816476,-0.17091346,-0.04144161,0.08947834,-0.05713997,0.016995048,-0.26076987,0.0531402,0.070766434,-0.14253172,0.04922576,0.25052232
P32527,-0.03919436,0.17562719,0.32292134,0.17901386,-0.0045766085,0.021434106,0.18307364,-0.39666754,0.15947965,-0.0077305734,0.30323663,-0.030497134,0.027243614,0.035460673,0.17824009,-0.078504235,-0.009924322,0.13432083,0.088400364,0.097060874,-0.0951835,-0.11495407,-0.03285567,0.010966182,0.44113988,0.10616775,-0.001759164,-0.0949063,0.21232247,-0.03998841,0.14543034,0.21612947
P40763,0.10364734,-0.0039274096,0.009870298,-0.040833816,-0.16979305,0.23703057,-0.21512794,-0.58304054,0.23373483,-0.07367867,0.12199141,0.06682904,0.2967285,-0.11302793,0.035290845,-0.06757325,0.042578563,0.047198903,0.002774015,0.24003197,-0.18111825,-0.20672953,-0.18969834,-0.016974315,0.5624776,0.2920533,0.102305904,-0.12856594,-0.01347243,0.26513308,-0.06440246,-0.025281835
O96033,0.20818691,-0.033252858,0.26418456,0.15709712,0.11269404,0.015335135,-0.7904662,-0.25269198,-0.07037865,0.29984793,0.14360467,-0.09271145,0.43063527,0.16507187,-0.14307866,-0.2543305,-0.04171042,-0.035072096,0.04524605,-0.7074413,0.08495263,-0.4595065,-0.100063324,0.30592352,-0.14716408,0.05794467,-0.47544,-0.002475053,0.07459169,0.13914013,-0.2878862,0.42377675
A1B198,-0.17052686,0.046362422,0.015735842,-0.04543846,-0.54447246,0.3800746,-0.76918447,-0.28957438,-0.10676124,0.20376709,-0.034418907,0.14425617,-0.04471898,-0.31120297,-0.01267691,-0.22907141,-0.050526693,-0.05758073,0.16312456,-0.6045617,0.2934775,-0.35958043,-0.3527248,0.2879928,0.22981091,0.14062312,-0.23556143,0.36295563,0.33022663,0.18609,-0.10626587,0.19082266
D5GCF2,-0.22237106,-0.37779588,0.15296751,0.21918446,-0.018131781,0.005770039,0.43327266,0.45153648,-0.2704662,0.07711761,-0.34393224,-0.21382993,-0.27073017,0.013328098,0.31602487,0.04197368,0.061089724,-0.18204162,-0.7706335,0.16970073,0.32422248,0.14180882,0.09058559,0.2882067,-0.2664467,0.13316098,0.29044992,-0.22619033,0.21072295,-0.45535037,0.5979351,0.061043557
P04156,-0.33006555,0.12335691,0.5402657,0.22798094,0.003698375,-0.395088,0.20736367,0.4551347,0.19453831,0.065700606,-0.057531137,-0.10694875,-0.0770485,-0.25515103,0.009515725,-0.03997618,0.36074412,-0.14727253,-0.27465972,-0.21093577,0.18072705,-0.2596883,0.40480876,-0.2907589,0.08361216,-0.18531658,0.03711701,0.09210035,0.5083571,0.050737616,0.3249388,-0.092320025
P32790,0.049342826,-0.028648816,0.027475543,0.31712025,-0.041793782,0.12486662,0.3092035,0.26505432,0.32979488,0.11268796,-0.37988898,-0.21620643,-0.16137445,-0.12236999,-0.17116788,-0.09030613,0.031536482,0.59212494,-0.25653428,0.030501693,0.025544297,-0.089052126,-0.004743103,0.14332175,-0.27182057,-0.23991081,-0.104841255,-0.0057997406,0.032837477,0.032625835,0.27766234,0.06607051
P01317,-0.29800737,-0.1608912,0.5688121,0.40519327,-0.03160641,0.026260585,-0.088157676,-0.15526,-0.047143694,0.41228017,0.26375905,0.060000136,0.38467813,-0.25543216,-0.002823159,-0.08863072,0.41301423,-0.3392473,-0.08730094,-0.38849634,0.39497665,-0.006645888,0.18292104,-2.8699636e-05,0.08948666,-0.21344998,0.2169747,0.007211387,0.33948392,-0.34908074,-0.15985335,0.54436755
P16435,0.033147156,-0.111860454,-0.1573936,0.010027481,-0.11594407,0.40788722,-0.026007295,-0.27022165,0.24512485,0.05567746,0.08250205,0.022922456,0.17508516,0.06394195,-0.002179779,-0.0070268065,-0.010270059,0.07406433,0.2687745,-0.0031643957,0.0016974909,-0.08456606,-0.1560972,-0.06290637,0.23319097,0.0688363,-0.039507605,0.05061642,0.0929286,0.07835574,-0.045829352,-0.15372309
O13877,0.027961373,0.08794047,0.26949003,0.28859198,0.28516206,-0.30962974,-0.11908989,-0.58849555,-0.1618189,0.1848231,0.7171151,-0.23287895,0.313402,0.24100032,0.14469981,0.08961779,-0.007994726,0.1434147,0.44014072,-0.28527188,-0.1642254,0.040282413,-0.14935192,-0.05454029,0.17887504,-0.022823485,-0.038185857,0.0587167,0.110516064,-0.05515219,-0.23085174,0.25163424
Q9BYF1,-0.1902735,-0.065972,-0.14048952,-0.1300392,-0.30419564,0.38872728,-0.3191406,-0.5382116,0.03682855,0.13665153,0.22859813,0.19977367,0.07849127,-0.26035786,0.020573549,-0.07375258,-0.0251683,0.08671405,0.3960706,0.13390954,-0.055775147,0.028859869,-0.25279617,0.045217365,0.52016914,0.27482775,0.1780121,0.27999726,0.16091833,0.21519579,-0.17317867,-0.20304656
P52987,-0.0534961,-0.010660529,-0.2220844,0.03847938,-0.5612561,0.31291655,-0.50606686,-0.22774094,-0.19289368,0.25184253,0.1757852,-0.052743748,-0.32090196,-0.047701605,0.1290831,-0.059218526,-0.014306657,0.17209981,0.3039534,-0.52259946,0.1245865,-0.20835245,-0.32962334,0.0018021762,0.12075664,0.12560743,-0.31033185,0.521869,0.20218429,0.012705874,-0.29051074,0.027247023
P03971,-0.38882178,0.060145617,0.45854902,-0.03148607,0.0075633936,-0.05738,-0.17084637,0.7934561,0.18721816,0.35804412,-0.08236469,-0.08834479,0.02890414,-0.2329441,-0.15814096,-0.12855148,0.3834294,0.10897849,0.017589182,-0.5466855,-0.03581335,-0.5745224,0.18413393,-0.15965809,0.33096707,-0.16366121,-0.22509217,-0.055734277,0.48761684,0.40403795,0.4928511,-0.27533993
Q8G5B7,0.15035744,-0.2135663,-0.6387499,0.09643345,-0.13386938,0.191232,-0.14611511,-0.30849698,0.33724633,-0.1298317,0.004931275,0.17090943,-0.2614159,0.45586357,0.19945419,-0.01966858,-0.024912328,0.15520668,0.1560396,-0.03592726,0.07453717,-0.1671152,-0.006593574,-0.3148687,-0.13293004,0.2628613,-0.32309607,0.26308924,0.006224297,-0.052789804,-0.3062352,-0.09956078
P68767,-0.105551735,-0.12160015,-0.13269818,-0.05505211,-0.666259,0.45140162,-0.48760617,-0.29325086,-0.18837477,0.13304624,0.07980925,-0.013015792,-0.14384803,-0.18821535,0.1278758,-0.12280205,0.029011555,0.095447026,0.2418527,-0.37426394,0.11842836,-0.20508018,-0.33853182,0.09249051,0.24453793,0.24313682,-0.1688911,0.4659559,0.21136984,0.18243396,-0.21189345,-0.025499005
O15393,-0.1650104,0.15065807,-0.08207736,0.15877403,-0.18740858,0.34102494,0.043006077,-0.05732342,0.42388275,0.24313773,-0.069667175,0.00558044,-0.13654819,-0.015305243,-0.05904471,-0.013137415,-0.022410884,0.2340787,0.22505975,-0.21119907,0.26410428,-0.028965585,0.014572326,-0.049256057,-0.13696188,-0.15465473,-0.1408261,0.16400647,0.27710512,-0.08419884,-0.034785096,0.09244244
C5M3T7,0.10744049,-0.008211911,-0.2055225,-0.036454,-0.48005676,0.20458707,-0.47036925,-0.76600146,-0.09810896,-0.11063725,0.34520832,-0.0561526,0.04214731,-0.07555609,-0.039409183,-0.016979083,0.21231891,0.18053211,0.09105699,0.030673146,-0.27161035,-0.005923994,-0.34158114,-0.107761785,0.36814624,0.41942668,-0.005336076,0.35206968,0.024104148,0.43158424,-0.38700715,-0.1274852
P19544,-0.05383508,-0.026433133,0.13282722,0.34807262,-0.09794016,-0.16383515,0.501549,0.330468,0.20091778,-0.075681925,-0.4692914,-0.48960865,-0.33251005,-0.1042285,0.024076052,0.18587272,-0.110254884,0.15482177,-0.43900517,0.17611842,0.3107228,0.13072057,0.026295599,0.084286034,-0.5151607,-0.21668348,0.21355352,-0.020393923,0.1814346,-0.15917893,0.43426186,-0.13527173
P19971,-0.21949536,-0.07276541,-0.057495542,-0.036540695,-0.6321182,0.3727103,-0.41254538,-0.316397,0.014638583,0.19256732,0.06826106,0.07960008,-0.07624518,-0.2724014,0.07715612,-0.056050926,0.06899096,0.109398924,0.2966175,-0.32650685,0.16100396,-0.19146127,-0.3111281,0.0016833097,0.26705688,0.15770712,-0.036690928,0.43165147,0.26069415,0.18926828,-0.27379563,0.014565229
P01563,0.12290709,0.080511265,0.5553532,0.14929129,-0.060763013,0.011284456,-0.49116933,-0.5355346,0.14684185,0.014654592,0.09461476,0.103348166,0.58582723,-0.5114144,-0.2374275,-0.2857758,0.25026137,-0.5948133,0.005103022,-0.25247046,0.2353644,-0.49689895,0.030846994,0.09411506,0.45737547,-0.05783216,-0.010926619,0.23604618,0.15871301,0.091932245,-0.33006835,0.32449022
O75563,0.110736534,-0.09251678,0.17589277,0.39184636,0.008800697,0.14152616,0.14071652,0.30324566,0.11349917,0.11705969,-0.015103694,-0.22128148,0.059665203,-0.13892354,-0.18517241,-0.13120854,0.31428865,0.44022328,-0.14050919,-0.2596311,-0.043114264,-0.19567434,-0.068483144,0.0027475655,0.07229017,-0.25542852,-0.094948195,-0.082766816,-0.005665526,0.046544623,0.28149447,0.15162106
P0AAI4,0.0009924024,-0.04396172,-0.483336,0.2839992,-0.021861486,0.06432588,0.017486632,-0.58050615,0.26040986,-0.27020594,0.19406147,0.1594074,-0.21147151,0.16704255,0.26710665,-0.14879405,-0.013269842,0.3115373,0.4003225,0.16045038,0.020436715,0.009587795,0.090606585,-0.064258456,0.04490842,0.25283763,-0.12401632,0.25990224,-0.08800486,-0.21199106,-0.08303037,0.15684956
O75112,-0.23219076,0.045153752,0.1277042,0.254372,-0.06960958,-0.103537455,0.45605314,0.3087312,0.31571135,-0.1426492,-0.59429455,-0.3556907,-0.35517547,-0.15084216,0.0059989616,0.29747283,-0.2530347,0.22005394,-0.27720922,0.2582416,0.37981775,0.07616243,0.01600137,0.16638856,-0.603095,-0.1683377,0.37434068,-0.085920945,0.17554903,-0.10810021,0.4937314,-0.1888064
O15054,-0.32429254,0.13173397,0.14503372,0.21647628,-0.07560672,-0.08794641,0.43648088,0.27488473,0.39499786,-0.19214636,-0.67245555,-0.3290016,-0.294646,-0.36106125,-0.11684326,0.36672944,-0.26699102,0.19417503,-0.123279154,0.29289252,0.40987596,0.06727637,0.011387583,0.19601008,-0.62112176,-0.238031,0.4998947,-0.00013382733,0.13457105,-0.06561609,0.4667879,-0.25349987
P15291,-0.21509889,0.2765532,0.13290104,0.22357556,-0.20733605,0.1626066,0.4141069,-0.17974803,0.4156647,0.19942628,0.11998437,-0.16218999,-0.12320907,-0.013571136,-0.03505382,0.17229882,0.009643972,0.10261626,0.29637843,-0.093842186,0.260956,0.1761425,-0.010295663,-0.2917571,-0.12268399,-0.29924953,-0.0027064756,0.31472558,0.4877196,-0.109266035,-0.13443272,-0.026505165
P0DP23,0.43780798,0.14352709,-0.07138393,0.47634006,0.48533517,-0.30086187,-0.1417317,-0.62153965,-0.10137833,-0.29386967,0.64291525,0.09109828,0.050785065,0.1695312,-0.09108723,-0.17796004,0.2962343,0.44784462,0.27303627,-0.13020292,-0.4170292,-0.1305143,0.055044245,0.023145877,0.30892438,0.087565385,-0.20085785,0.11184723,-0.32813758,-0.09047917,0.0018836893,0.34086907
P17931,-0.23228104,0.1466825,0.21235639,0.22605991,-0.31965092,0.17685324,0.15273571,-0.028809622,0.55981946,0.3999796,-0.13236742,-0.2115356,0.06306186,-0.1668748,-0.22840697,0.20951556,0.10390076,0.18047512,-0.08961508,-0.3046197,0.40790823,0.08833967,0.011557218,-0.23807456,-0.44694322,-0.44408292,0.12290918,0.13860036,0.27988222,0.040194016,-0.2558804,0.084606364
P00390,-0.13016388,-0.091109425,-0.36042082,0.020953028,-0.35196093,0.3665969,-0.12000984,-0.3318577,0.22601813,0.0678878,-0.06726441,0.04882446,-0.104707845,0.07567019,0.19877464,-0.16593936,-0.06378442,0.20402464,0.19702125,-0.11654998,0.18514095,-0.18276893,-0.042766463,0.04145433,-0.070262596,0.17609148,-0.21195629,0.25494847,0.063595794,-0.09089848,-0.09825198,0.091156706
Q9UTI7,-0.066009045,-0.06329428,-0.02194956,0.12042234,-0.19366758,0.28559378,0.31858578,-0.17021158,0.32770535,0.07103184,0.09916721,-0.16561328,0.079925895,0.04125785,-0.085351735,0.074888416,0.10512939,0.20051602,0.2845292,0.0025065541,0.04338344,-0.008372605,-0.09334107,-0.20043056,0.062217683,-0.0975355,-0.05184648,0.24571873,0.2083857,0.060284745,-0.04161704,-0.17644127
P23202,0.04730369,-0.08957812,0.013978824,0.19996023,-0.09249152,0.22163126,0.09398848,-0.14224708,0.03918678,-0.01721266,0.07018542,-0.07426535,0.12759936,-0.13857403,0.0033111721,-0.29037598,0.16146463,0.1585173,0.19256443,-0.17144158,0.004553142,-0.3317371,-0.07185806,0.0958571,0.17202784,-0.047383204,-0.19003859,0.21206461,0.020769939,-0.032413255,0.18846521,0.081767395
C5M5Z6,0.2508213,0.02493643,0.076486655,0.04609616,-0.055178363,0.21901152,-0.3933103,-0.4147286,-0.09779016,-0.055342034,0.15991633,-0.077832125,0.4046291,0.08046057,-0.0797083,-0.07533844,0.0014603809,-0.12906125,0.13477665,-0.36752433,-0.023326121,-0.3503032,-0.36613855,0.13949478,0.19342227,0.11182947,-0.21935132,-0.0019139946,0.117461644,0.18790273,-0.007347036,0.058296647
O00399,-0.013253376,0.003317684,0.093186006,-0.061630346,-0.3015588,0.3561367,-0.51541257,-0.02968692,0.23373659,0.3856299,-0.08721505,-0.02629809,0.24793243,0.010648482,-0.10601376,0.0055945516,-0.017178707,-0.071026824,-0.14872152,-0.50081027,0.1913548,-0.34865978,-0.33768117,-0.03865619,0.11496146,-0.013309514,-0.16321984,-0.15518203,0.29060563,0.2718231,-0.110192314,0.040489715
P06367,-0.089647904,-0.12466489,0.19053131,0.15474972,-0.2941852,-0.38857254,-0.38563383,-0.38870785,0.15722075,0.22608554,0.37486336,-0.1780273,0.07646251,0.20570269,0.27441123,0.21786939,-0.0046085864,0.08421505,0.2543506,-0.32475388,0.023548689,-0.25736457,-0.27114168,-0.5884161,-0.022264339,0.077131584,0.019373216,0.23427778,0.2655803,0.34620133,-0.7068057,-0.087020144
O54288,-0.03895755,0.096625425,0.038972966,0.040452465,-0.4155587,0.26292756,-0.83324265,-0.43192393,-0.17184459,0.029424928,0.050762046,0.20113719,0.04331976,-0.3682573,-0.11918595,-0.29100168,0.0756478,-0.07160998,0.1403471,-0.5871079,0.19217859,-0.39960814,-0.3014246,0.3318087,0.30514485,0.1845439,-0.21173719,0.3624088,0.20980984,0.20502253,-0.0440618,0.2438023
P09608,-0.040099293,-0.13736127,0.043601006,-0.12569882,-0.51743174,0.4968106,-0.46564344,-0.20868392,-0.047243323,0.168699,-0.09639077,0.051641434,0.12355992,-0.1935479,0.04991495,-0.17625913,-0.060718283,-0.07267126,0.060117498,-0.3521486,0.12642436,-0.34959954,-0.37297088,0.1724133,0.28623933,0.17581028,-0.15843004,0.21753001,0.24321753,0.28010103,-0.09028436,-0.050911736
P0A912,0.10257198,-0.0031914115,0.12358432,0.48750144,-0.062750846,0.10998428,0.10924113,-0.2054025,0.07175186,0.13701275,0.15076558,-0.23754461,0.1871289,-0.24152306,-0.14753991,-0.07196668,0.37491155,0.17245772,0.08294305,-0.3407752,0.21486315,0.002089098,0.01807459,0.0049188435,-0.08869223,-0.3684874,-0.031650923,0.30368516,0.0019096173,-0.22596346,-0.16704619,0.37932742
P62829,-0.14880924,0.08858606,0.12219635,0.103197865,-0.07222484,-0.32942092,-0.29167026,-0.19055808,0.32239786,0.4674528,0.45227507,-0.13232037,-0.052411005,0.24977425,0.23805556,0.32177985,-0.11560361,0.092457056,0.34048003,-0.35239303,0.05190986,-0.06322937,-0.15846032,-0.70497274,0.060480833,-0.13469179,0.017352164,0.15523708,0.3594994,0.24427687,-0.64337814,-0.23016776
A0A075TRK9,-0.22032551,-0.028902203,-0.10671369,-0.06765707,-0.23945113,0.46566895,-0.3168537,-0.061028205,0.08494914,0.28052184,-0.045634415,0.13495381,0.0032838434,-0.18711904,-0.033878304,-0.167115,-0.13509132,-0.016358137,0.44222504,-0.31896508,0.228043,-0.20824029,-0.15051794,0.1531736,0.17674641,0.021673696,-0.14388028,0.29119623,0.309714,0.012418596,0.02907819,-0.09612097
B2UP57,-0.1525142,-0.04524237,-0.0035780296,-0.05664917,-0.31829083,0.41439053,-0.4477628,-0.09259056,-0.0786035,0.24043626,0.009762663,0.13138917,0.027047813,-0.18809322,0.014365047,-0.197467,-0.110245734,-0.0683121,0.32752615,-0.47153848,0.20351064,-0.31615448,-0.28433755,0.19245213,0.24370326,0.07328906,-0.20990345,0.28177044,0.3305075,0.090118855,0.021182258,-0.018567536
