accession_code,ESM_32_dim_0,ESM_32_dim_1,ESM_32_dim_2,ESM_32_dim_3,ESM_32_dim_4,ESM_32_dim_5,ESM_32_dim_6,ESM_32_dim_7,ESM_32_dim_8,ESM_32_dim_9,ESM_32_dim_10,ESM_32_dim_11,ESM_32_dim_12,ESM_32_dim_13,ESM_32_dim_14,ESM_32_dim_15,ESM_32_dim_16,ESM_32_dim_17,ESM_32_dim_18,ESM_32_dim_19,ESM_32_dim_20,ESM_32_dim_21,ESM_32_dim_22,ESM_32_dim_23,ESM_32_dim_24,ESM_32_dim_25,ESM_32_dim_26,ESM_32_dim_27,ESM_32_dim_28,ESM_32_dim_29,ESM_32_dim_30,ESM_32_dim_31
O95631,0.41352177,-0.24980502,-0.12633944,-0.19964801,0.1030368,-0.20652232,-0.18165201,-0.0009781085,0.072094545,0.2445812,-0.39294496,0.113042906,0.01823023,0.3825773,0.16303232,0.062622994,0.13638388,0.34935424,-0.7913761,-0.1975804,0.11060704,-0.09914306,0.34588405,-0.034423508,0.066199064,-0.09394558,-0.0992108,0.36711067,0.10456352,-0.11544581,0.16073866,0.49537468
P02294,0.21944468,0.3267418,0.17020798,0.3617829,-0.058004647,0.17944443,-0.1982875,0.45399356,-0.29244834,0.042407274,-0.002001457,0.38089183,0.26714444,-0.6352095,0.028334193,0.09234011,0.20814785,-0.73391974,0.070010684,-0.26249632,-0.28152886,-0.090330884,-0.21063894,0.08917442,-0.21026891,-0.31742734,-0.3556932,0.22577858,-0.09290855,0.2416517,0.14804754,-0.042473048
B2RHG1,0.5615735,-0.48595226,0.11201307,-0.10434836,0.07646731,0.3222807,-0.040117368,0.4333166,-0.11819431,-0.34861967,-0.3316285,0.26518077,0.24377693,-0.17443335,-0.07104298,0.44260997,0.06912972,0.16453698,-0.1697062,-0.25681266,-0.13311264,0.07630728,-0.28183013,0.03597045,-0.009812355,-0.11766264,-0.1921657,0.38503295,-0.536261,0.30243325,-0.048762485,0.32590467
P0DPD7,0.1609341,0.21541135,-0.45777586,0.16546907,-0.14902002,-0.047146767,-0.017587528,0.17965502,-0.08821677,0.06871827,0.10074466,-0.15589905,-0.37808615,0.120811395,0.40181297,-0.43778688,-0.3538183,-0.26860425,-0.40770963,-0.028732128,0.26765174,0.039578527,-0.050956804,0.27254632,-0.06863168,0.19133434,0.058348686,0.17826676,0.21467097,-0.14295848,-0.058879733,0.3823371
O49523,0.21244325,0.08871488,-0.09985033,-0.189372,0.24961263,-0.13256487,-0.0394727,0.08620259,0.1036706,0.15125969,0.06494505,-0.12518325,0.06859322,0.30876812,-0.0067337677,0.30931175,-0.21430291,0.02980392,-0.042070873,-0.18115497,0.16675265,0.08937496,-0.49859232,0.21328238,-0.009118259,0.0022156723,0.1141094,0.10873461,0.10577728,0.072373495,-0.028112859,0.13911246
P63279,0.29999262,0.5757547,-0.12774481,0.19169451,-0.008732818,-0.050820813,-0.22311266,0.23627852,-0.18699889,-0.042112544,-0.25353494,0.0838916,-0.14190437,-0.33079484,0.00564792,0.025758326,-0.2212426,-0.27660128,-0.4548714,-0.06356152,0.18292524,0.055306956,-0.22940473,0.2503734,-0.13961422,0.31861535,-0.15058336,0.19874299,-0.4486779,0.2651127,-0.3275389,0.05647883
O75937,0.1377653,0.21638693,0.3422225,-0.107603826,0.16258088,-0.26087368,-0.0150804,-0.06738758,-0.17331408,0.124696046,0.023739703,-0.14471203,0.3482675,0.0871743,-0.34140506,0.38878867,-0.01992144,-0.3040404,0.09344027,-0.27901277,-0.11534584,0.24916577,-0.048911523,0.16345593,-0.1958839,0.11757074,-0.019806609,0.2280305,-0.016801625,0.10887779,-0.25150967,-0.2697982
P06168,0.13675942,-0.14428632,0.02068479,-0.16121142,0.22653413,-0.08923763,0.01878728,0.1363854,0.0090985745,-0.14000154,-0.031111844,-0.11433339,0.09496804,-0.21280295,0.16466397,0.051275842,-0.16227604,-0.059267085,-0.116266586,0.12565929,-0.12467685,0.16565287,-0.3827739,0.054822005,0.08568215,0.31981078,-0.014341772,0.25159854,0.048034385,0.2636019,0.15716511,0.12661399
Q24803,0.4515143,-0.35595906,0.07883705,-0.16921346,-0.10464135,-0.022935987,0.056627765,-0.25310135,-0.016365305,-0.047151893,-0.21971428,0.13014431,-0.06466319,-0.13975905,0.4247221,0.2864417,0.1615907,0.42663527,-0.044487603,0.4792254,-0.27594587,0.17353565,-0.653313,-0.12194217,0.10638988,0.05097801,0.033632368,-0.037263453,-0.1669257,0.62888414,0.05809219,0.2372597
P04819,0.7265315,-0.1972195,0.053767074,0.073023856,0.114587314,0.12155318,0.11149059,-0.027386736,0.0028496534,0.167501,0.08267645,-0.10309017,0.21527374,0.1833554,-0.20594981,0.35405043,-0.041456014,0.011677917,-0.044209242,0.0033350214,-0.11402184,-0.15689184,-0.35799545,0.034530833,-0.07682413,0.003854815,-0.007074237,0.21696848,0.08604507,0.19919027,0.16537768,0.16706751
Q9BSI4,0.56865174,0.083240375,-0.14070351,0.68963856,-0.10745084,0.2203477,-0.062209997,-0.1979255,-0.4287972,0.22634235,0.06079398,-0.24493828,-0.23899455,0.54796356,0.077633835,0.03573633,-0.29334474,-0.07005882,-0.5272153,-0.30494168,-0.17250712,-0.035265103,-0.017843727,0.2964167,0.020807058,0.19968447,0.17918631,0.21082449,-0.029845387,-0.1245891,0.266659,0.6328162
A2AR95,-0.13387597,0.10904154,0.044504855,0.38844427,-0.008794405,-0.22382903,-0.008290887,0.030499976,-0.08668944,0.3222101,0.0691685,-0.10507837,-0.034349054,0.28996626,0.1981909,-0.2409872,-0.16869232,-0.20055276,-0.2931997,-0.36353555,-0.30309725,-0.06644529,0.11970322,-0.06505098,0.13684955,0.10606554,0.39735568,0.3391417,-0.2999712,-0.48704022,0.029583305,0.15795012
P02649,-0.039677367,-0.16009225,-0.3195003,0.17755535,-0.33495355,-0.47954378,-0.32116842,-0.24274565,0.033900544,-0.16362156,-0.13611948,-0.1607233,0.30158722,-0.19007915,0.3515568,-0.25386137,0.23343775,-0.6270224,-0.16791436,0.028471552,-0.5695598,-0.10454874,0.35349393,0.4409724,0.31065583,0.32367575,-0.37150013,0.47810447,0.6383873,-0.17466988,0.100498036,-0.274739
P32121,0.49965078,0.096619174,-0.059608378,0.24423827,0.08476768,0.07507834,-0.009345226,0.19727431,-0.117950395,0.28373632,-0.23522756,0.044950545,0.2382318,0.11782873,-0.23635322,0.048489645,-0.2106126,0.0016437881,-0.31042808,0.0062869117,0.17758574,-0.050395638,-0.12973692,-0.025515007,-0.1055772,0.047913376,0.105168164,0.34588245,-0.19622561,0.05018124,0.0056541264,0.30581498
O43865,0.5827418,-0.35340685,-0.115755334,-0.07153678,0.050102256,0.10272923,0.04806432,-0.099225596,0.053688183,0.071232066,0.029745363,-0.051408276,-0.040344313,0.04120917,0.12685177,0.1987369,-0.06968865,0.20086044,-0.05502493,0.28107932,-0.069888264,0.005346626,-0.32218492,-0.10477888,-0.04478541,0.13608913,-0.07982238,0.16051006,-0.020106584,0.4386205,0.05911112,0.30191576
P0AEJ6,0.7294393,-0.19872181,-0.048803236,-0.003606571,-0.13438171,-0.01577267,0.025388554,-0.053433124,0.10570048,-0.16882569,-0.22523418,0.08992837,-0.13414079,-0.17163171,0.2351887,0.16464393,0.045703698,0.44201043,-0.05505591,0.36848047,-0.2341714,-0.06120269,-0.49286574,0.041287944,-0.077914,0.030851249,0.013906851,0.3015046,-0.20703223,0.5534491,-0.013793424,0.15314455
L7NCQ3,0.15253143,0.012623444,0.037689496,-0.013680128,0.041428126,-0.13164017,-0.01980298,0.070751294,-0.05999528,0.036025867,-0.16037369,0.06693724,-0.11390041,-0.21150357,0.26761636,-0.07162243,-0.112553775,0.15069655,-0.14845183,0.39328322,-0.15082598,0.17084661,-0.42670396,-0.00010919757,-0.019378364,0.2627078,0.20381409,0.02700241,-0.091269,0.37181032,0.09255797,0.22563316
P11859,0.75885403,-0.21454616,-0.22943208,0.1341661,0.013842583,0.056455947,0.040265277,0.18533692,0.12911068,-0.07688686,0.0693366,-0.25753433,0.12630898,0.23115635,0.0751737,0.16245115,0.037705783,-0.046450134,-0.27244565,-0.29157048,-0.04716932,-0.31641886,-0.33321032,0.24317963,0.11144143,-0.12229653,-0.03318025,0.314664,0.29646045,-0.10016081,0.21485044,0.3762759
P49577,0.5500857,-0.095711246,0.03277153,0.023475492,0.080933385,0.077726394,-0.08028616,0.30024558,-0.1526173,-0.24548066,-0.21123907,0.051353477,-0.10630952,-0.39757457,0.054486506,0.08048535,-0.017048776,0.16437003,-0.10285517,0.034517176,-0.26293886,0.05080536,-0.2200079,0.18731709,-0.15891078,0.005525816,-0.22701341,0.39202768,-0.20876908,0.41935152,0.14843842,0.17944442
Q9SSE7,0.64713216,0.15011981,-0.23265304,0.075931065,0.06434894,-0.03458157,0.029426053,0.08655563,0.06991485,0.08648786,-0.0026008412,-0.00052800775,0.043087266,0.0013324618,0.09540462,-0.1582758,-0.17953125,0.09553702,-0.0166981,-0.07362131,0.00076170266,-0.20593172,-0.29199558,0.28092778,-0.20038736,-0.13702492,-0.117327094,0.20502746,0.17636205,0.1341898,0.025749832,0.21453775
P0A870,0.4306901,-0.009052113,-0.033618677,0.02426743,-0.059774883,-0.09998736,-0.11191067,0.12789187,0.036795095,-0.18463445,-0.17223045,-0.09620604,0.0048882887,-0.35728398,0.021344163,0.019523025,-0.12699965,0.12598617,0.052159898,0.21079737,-0.14037728,0.039140567,-0.34595078,0.18826088,-0.13778809,0.13924205,-0.060887367,0.33965516,-0.1329258,0.3255062,-0.09469837,-0.050818846
O35305,0.0881889,-0.19810186,-0.050348096,0.74779165,-0.10518368,0.121408194,-0.05295367,-0.25054374,-0.35846463,0.37249717,-0.10306416,-0.093722075,-0.1637295,0.7513564,0.29346403,-0.057761,-0.21920353,0.092011884,-0.68855685,-0.22770032,-0.41648555,-0.08189697,0.21288493,0.13618119,0.27145928,0.17788607,0.3365652,0.39946792,-0.14215577,-0.39822716,0.49583942,0.58396244
A0AVT1,0.5611128,-0.33820635,-0.12237328,-0.00034561567,-0.09557838,0.10729104,0.044318393,0.004916016,-0.027146712,0.0012510717,0.09419107,-0.210282,-0.1475658,0.07761081,0.09166264,0.27280456,-0.032162044,0.08540636,-0.1631701,0.33926478,-0.06378828,0.007575348,-0.4458985,-0.061499953,0.068046466,0.2406055,0.09123659,0.06491913,0.02179788,0.34178013,0.10578234,0.36212313
O15056,0.9099584,-0.03588119,-0.1535446,0.12297583,0.032329746,0.24527135,-0.0033282489,-0.02343246,-0.20876601,0.06898585,0.005782582,-0.05891803,-0.18775173,0.2666756,-0.021316372,0.19946016,-0.055816453,0.15645051,-0.22089192,-0.16259256,0.027208492,-0.065225564,-0.30113778,0.33498144,-0.09407118,-0.0120231025,-0.14358276,0.25728214,0.31829494,0.16607867,0.33941218,0.46684325
P31230,0.49138224,0.09184668,0.107009396,0.24397142,0.1375773,0.11248711,-0.023548275,0.13278733,-0.2185936,0.16038945,-0.22370622,0.12811059,0.24824323,-0.39463958,-0.061707906,-0.15390141,-0.13229375,-0.13530293,-0.12047913,-0.09206658,-0.12342806,0.0074115694,-0.08988583,0.023859112,-0.22317675,0.013964687,-0.24599212,0.23434234,-0.23534676,0.22237037,0.009925947,0.17228903
P47135,0.6078729,-0.26306397,0.33398977,0.31194246,-0.083454974,0.02053783,0.12374677,-0.0038021319,0.27189183,-0.3693097,0.448989,0.075024545,0.2497557,0.1281654,0.17917377,-0.00524728,0.10263401,-0.1192051,-0.04352907,-0.38005257,-0.2142238,-0.4768098,-0.34901902,-0.35992223,0.022994764,-0.07936915,0.5818947,-0.1819967,-0.38419598,-0.32289106,0.00302352,-0.32096833
P17888,0.007687941,-0.5929904,-0.29975694,-0.38816544,-0.32001716,0.16183084,-0.13666058,-0.13231409,-0.036781713,0.17916685,0.18445933,-0.10832167,-0.5517323,0.29112715,0.6332857,0.11458421,-0.23722886,-0.14937066,0.0119124055,0.14484012,0.10044293,0.46689183,-0.1867869,0.09119617,-0.014343768,-0.12683819,-0.17660156,-0.5804025,-0.027368955,-0.24133909,-0.35060555,0.12747343
P21399,0.8263541,-0.18743189,-0.028191827,-0.018434418,-0.020232163,0.10115425,0.030756593,-0.0076122396,0.0030531436,-0.22590032,-0.18676582,0.072852224,-0.16685154,0.014325194,0.115585424,0.35984498,0.017775644,0.35420206,-0.2722028,0.19872963,-0.111530356,-0.02472511,-0.44108805,0.06626326,-0.03209372,0.14417718,-0.032045707,0.3562863,-0.18253799,0.5750286,0.051516384,0.27589715
Q8TAD8,0.20470344,0.3791668,0.12681614,0.3145651,0.085708834,-0.22902018,0.00088029355,-0.02021696,-0.10036079,0.26160115,0.06266516,0.08379738,0.15993331,0.57243997,0.04103692,0.18439418,-0.10680373,-0.39071646,-0.07892166,-0.23489928,-0.042788666,0.11748046,0.08148572,-0.056867063,-0.13422918,-0.033461105,0.27056974,0.48390943,0.076312125,-0.079141274,-0.093265295,-0.055555627
P0ACN4,-0.58333915,0.04695726,-0.050802592,-0.14023711,-0.1572026,-0.107048795,-0.13266996,0.09080346,0.15669028,0.48780552,-0.034778334,-0.022041082,-0.3600371,0.037038267,0.71129775,-0.39771086,-0.30657947,-0.32244614,0.17568246,0.28292075,0.15990545,0.44916087,0.013395366,0.06182678,-0.11841574,-0.087025836,-0.057285458,-0.23547922,0.31275976,-0.5347087,-0.20689225,-0.24127209
A0A024B7W1,0.91407746,0.22973731,-0.18822332,0.04288307,0.14614391,0.115263626,0.040905386,0.080470815,-0.0064720064,-0.17232329,0.044863716,0.079376124,-0.013032481,0.3168373,-0.016728513,0.28098464,-0.11276905,0.30313167,-0.2812262,-0.105579935,-0.07329702,-0.31788018,-0.37702757,0.2511224,-0.15590149,-0.15189433,-0.03468822,0.15098825,0.13018982,0.4315164,0.25173366,0.43293428
P01027,0.27954906,-0.5240466,-0.082269564,-0.053001538,-0.2861583,0.045405865,-0.123603985,0.3113581,-0.02237828,0.13362071,-0.19421098,0.28140843,0.47570252,0.26695192,-0.115838565,0.1769026,0.06204066,-0.1894944,-0.0011283085,0.15538295,-0.0075253695,-0.081876814,-0.11590228,-0.32238144,0.12370837,-0.03501303,0.23630038,0.5908742,0.06811513,-0.4419192,0.19917768,0.19002028
P16045,0.16452856,0.5621521,-0.15569885,0.12624086,-0.039272312,0.009363085,-0.3087777,0.40934917,-0.13231228,0.31342807,-0.3503825,0.34220636,-0.027980328,-0.64318264,-0.08093915,-0.32063252,0.06582543,-0.17630498,-0.41806534,0.025853507,0.41919786,-0.09821859,-0.12639393,-0.13626507,-0.14351243,0.11658631,-0.11560556,0.2582772,-0.29129788,0.113443375,-0.05911362,0.27689916
P32243,0.10019861,0.50390834,0.28791967,0.45544207,0.18750197,-0.07553677,0.0845394,0.030304875,-0.043859094,-0.06649642,0.48898974,0.15086588,-0.24372958,-0.0393352,0.25068575,-0.7243894,-0.15026608,-0.051615942,-0.25993142,-0.53081435,-0.26793307,-0.34426808,0.3038407,-0.44461328,-0.07454763,0.08045614,0.3665902,-0.037897408,-0.36522573,-0.17614175,0.08573178,0.19738291
P16662,-0.3240105,-0.44472718,0.29378837,-0.40722552,0.3958436,-0.08591591,0.09780198,-0.00023986027,0.17580865,0.47094372,0.18899375,-0.114976734,0.041168675,0.17983389,0.24719903,0.31105056,0.025866244,-0.073901474,-0.16256315,-0.005005218,-0.17474955,0.18315852,-0.31543055,-0.0793227,0.1690113,0.07007846,0.12094712,-0.2886264,0.17286982,-0.12648624,0.29401684,0.13929005
P18196,0.34274238,0.04410577,-0.22362621,0.2689947,-0.19779482,0.046465725,-0.17861757,0.25717786,0.0010045618,-0.07951659,-0.3106938,0.15069874,-0.018849716,-0.5202966,0.33557186,-0.27995503,-0.22521004,-0.22534764,-0.28532186,0.25051835,-0.09951551,-0.05530183,-0.15591145,0.104918495,-0.10071853,0.202319,-0.20348987,0.32623875,-0.36300558,0.1667224,-0.21656817,0.113808796
P00894,0.23692103,0.42162883,-0.16935958,0.22937076,-0.1850267,-0.21053898,-0.18350844,0.2384315,0.0382908,0.21745858,-0.22172895,0.30607122,0.17851579,-0.33023638,0.19535637,-0.15173958,0.09524843,-0.3540049,0.24464372,0.17262748,0.020603836,-0.09101581,-0.30971566,0.09709654,-0.2349827,-0.2942809,-0.118459314,0.5853461,0.1783496,-0.012800202,0.023637071,-0.19211915
P62328,-0.6562104,0.7815479,0.36563033,0.3586839,-0.0047755167,-0.05628404,-0.22255328,0.524482,-0.14263803,0.02190867,-0.027738571,-0.1583915,0.3624767,-0.6586985,-0.38510415,0.26567537,0.047040764,-0.776476,0.055698596,-0.08365855,-0.120845184,0.10577324,-0.06402428,0.02474839,0.12239285,0.46923074,0.08529809,0.29426336,-0.28780904,0.07349354,-0.09502673,-0.49153012
Q04637,0.31323475,-0.43881208,0.23818995,0.714233,-0.14569321,0.1358225,0.076533824,-0.05567259,0.12110065,-0.53861916,0.15798745,0.032953605,0.5554309,0.43225712,0.5354834,0.24708937,-0.026957411,-0.44384244,-0.2417647,-0.34584206,-0.28977153,-0.15368733,0.1344097,-0.29844385,0.38385814,0.31988353,0.3116368,0.36110106,-0.31978172,-0.15804781,-0.09238666,-0.1786605
P02745,0.055393532,0.35930103,0.034296643,0.18248357,0.0397562,-0.40348378,-0.17292815,0.27893835,-0.07132593,0.23662278,-0.20159954,0.22671688,0.11202577,0.07203925,0.07491734,-0.24194868,0.069132715,-0.009430509,-0.45692298,-0.27859285,-0.10582692,-0.16439629,0.30542934,-0.15346691,-0.007089287,-0.19031085,0.1923706,0.58594275,-0.15040037,-0.19918041,0.112534404,0.33024406
P39428,0.44023645,0.034418605,-0.10100915,0.35999632,-0.024458066,0.08154073,0.06210825,-0.07362327,-0.22265978,0.4487969,-0.0948429,-0.1429879,0.04526536,-0.010738745,-0.057420276,-0.26476318,-0.16192582,-0.11206953,-0.48609328,-0.17426318,-0.06639807,-0.107826605,-0.057883088,0.17886022,-0.017636135,0.05639798,0.008801162,0.08109525,-0.028369993,-0.07991518,0.096175335,0.4969586
P0AGC3,0.46952415,-0.7528942,-0.29961568,-0.41159147,-0.45778322,-0.19385168,-0.1059585,-0.118062496,0.28415525,-0.40362754,0.03236964,-0.09979454,0.061730713,0.09284918,0.07989318,0.12051022,0.055273596,-0.25113437,-0.22747129,0.059367515,-0.27542734,-0.16246453,-0.05023705,0.27954853,0.16525765,0.11480479,-0.19935638,0.17974314,0.19778995,-0.15435718,-0.35825825,-0.20186053
P00924,0.5555935,-0.29036158,-0.06230188,-0.0035689678,0.050135873,0.1980749,0.04962516,0.24999346,-0.091084614,-0.3018279,-0.14858073,0.022604853,0.03491289,-0.2399191,0.07766291,0.22606383,0.033220228,0.22897747,0.21585575,0.14734966,-0.1368285,0.1114372,-0.47733137,0.13192849,-0.023893818,-0.028242957,-0.17692803,0.4003425,-0.04508499,0.47856504,0.18944968,0.1560332
M1V4Y8,0.5312141,0.017239705,0.06570333,0.014118442,0.016064204,-0.16510034,0.1372188,-0.42289245,-0.030964911,0.42613766,0.0209627,-0.0650602,0.42944354,-0.19393146,-0.20556548,-0.23157747,0.16444412,-0.28872716,0.13219932,-0.2697945,-0.18606824,-0.13435817,-0.21839598,0.30683756,-0.09362137,-0.019423354,-0.25526184,-0.047972172,0.4547118,-0.028444484,-0.056739792,-0.115825504
B1YAL1,0.42076337,0.1496365,-0.096580476,0.071822874,0.0007375851,-0.15644649,-0.078955635,0.07239723,-0.071520045,-0.17938128,-0.26253697,-0.04384327,-0.009123042,-0.021582723,0.101510845,0.1706565,-0.23096815,-0.009724025,-0.15661997,0.21573496,-0.07750957,0.14913374,-0.30701482,0.2308606,-0.08076529,0.23931864,-0.034347385,0.6702225,-0.0513054,0.2896273,-0.009639427,-0.020723462
P16219,0.5785987,-0.2144608,-0.14739394,0.019698525,0.11380062,0.08155584,-0.014019206,0.063799605,-0.04279481,-0.20916377,-0.09962555,-0.11306453,-0.06428452,-0.25526214,0.20869386,-0.058432072,-0.17232454,0.18613446,-0.06921027,0.067120664,-0.28916478,-0.006399587,-0.13654335,0.2741808,-0.12465677,0.15609866,-0.31120333,0.4058984,0.032202274,0.36978072,0.20376863,0.19392858
P07359,-0.083152115,-0.55947924,-0.12279539,0.023796787,-0.052402057,0.32502508,-0.14511642,0.42406458,-0.0394708,-0.046136543,0.033888705,0.21142295,0.43646026,0.73390543,-0.13642547,0.312097,-0.1427335,-0.30870998,-0.27698877,-0.032848604,0.2311848,-0.090940945,0.15434253,-0.28984335,0.25631613,0.084324986,0.28464842,-0.0013798773,0.071082234,-0.7154483,0.33617383,0.1236033
Q14247,0.09397085,-0.47855687,0.34612802,-0.24703275,0.092121266,-0.063736096,-0.054359782,-0.005202409,-0.09440193,-0.13582894,0.31907022,0.15948866,0.42700928,0.51562166,-0.1226285,0.40058213,0.18245417,-0.24525532,0.16096044,-0.25865403,-0.18018067,0.04932636,0.6408359,-0.44054708,-0.07119925,0.24491566,0.13358709,0.17831194,0.046685755,-0.3338065,0.07633036,-0.30338436
P34760,-0.3389228,0.11217121,0.15913706,-0.14411153,0.012230769,-0.10412535,-0.22115435,0.66778255,0.024683759,-0.022896886,-0.07648332,-0.06310116,0.07341287,-0.42910033,0.048503913,-0.025317073,0.053021807,-0.646345,-0.12826699,0.06402699,0.16879012,0.31016654,-0.09418581,-0.1709506,0.07859406,0.14124364,0.030371204,0.28983378,0.22312851,-0.19459689,0.0046023726,-0.0026055127
P0C0T5,0.34744662,0.16014329,-0.35927317,0.23176928,-0.18374588,0.05002686,-0.27561438,0.39202368,0.09566693,-0.24282607,-0.18786952,0.09778165,-0.24886902,-0.47242433,0.39456287,-0.25873244,-0.13730678,-0.29994068,-0.79175115,0.0066490173,0.07686855,-0.21466245,0.09657538,0.18298574,-0.008677766,0.21420965,-0.2718018,0.21632975,-0.2728365,0.25881797,-0.22680536,0.2780645
P0A9Q7,0.32291496,-0.430534,0.031631056,-0.18175961,-0.11458087,-0.032954693,0.034469232,-0.29728243,-0.06838353,0.032431856,-0.2297953,0.13976026,-0.06491564,-0.07500307,0.5627477,0.2604043,0.17873992,0.36429533,0.03809399,0.44011885,-0.22086225,0.31203565,-0.64356476,-0.12202898,0.14150383,-0.04237121,-0.015142262,-0.09179723,-0.08353944,0.5429138,0.05490125,0.2706763
P06612,0.63776994,-0.44235718,-0.24879722,-0.15530969,-0.121989585,0.1239127,0.033747688,0.08485396,-0.048823953,-0.20577326,-0.07701255,-0.0727531,0.12050845,0.17810084,0.001656659,0.4678144,-0.08227612,-0.07360619,0.04940266,-0.012863308,0.0679346,0.14617324,-0.37700236,0.20794196,0.021480024,-0.103477895,-0.27017152,0.44213057,-0.061275467,0.16200076,-0.21241629,0.13784336
Q9QWV4,0.38250345,0.71694744,0.18626393,0.32544285,0.07587273,-0.4246182,0.10186027,0.0031538568,-0.03796898,0.0713782,0.07637179,0.2734143,0.36193472,0.16421941,-0.07057134,-0.06613372,0.058151353,-0.24124292,0.1277458,-0.24581075,-0.29636186,-0.25426695,-0.25714207,0.062150583,-0.19975269,-0.22853649,0.31550097,0.3232274,0.12002267,0.1054758,0.043017596,-0.13569254
Q7L0Y3,0.5171187,0.08058563,0.13113058,0.065564595,0.096859,-0.05303225,-0.016645305,0.09187956,-0.10955696,0.17890838,-0.038314946,-0.15553594,0.07856594,0.00132671,-0.34178123,0.22136638,-0.16867326,-0.00035170838,-0.2568782,0.023894377,-0.08928612,-0.052953273,-0.24415092,0.11420448,-0.15453744,0.12951861,0.09820044,0.08648692,-0.19756685,0.14645927,-0.028488591,0.1226082
A0EKJ1,0.23286153,0.39270717,-0.10910314,0.22639413,-0.08629316,-0.22910526,-0.17381893,0.22498225,0.006119117,0.114272,-0.42650512,0.23614708,0.17889099,-0.35655433,0.11032609,-0.07890977,-0.01563714,-0.18567121,0.01939378,0.28239465,0.024664298,0.013133049,-0.29843017,0.040253386,-0.15018585,0.0025120117,-0.04973367,0.7423621,-0.088378996,0.122064754,-0.025533944,-0.14061143
P51965,0.1367207,0.8445829,-0.093653694,0.31383803,0.18702781,-0.13199635,-0.08883057,0.24778308,-0.07217328,0.17431095,-0.13121268,0.114408806,0.05242033,-0.3158362,-0.20341638,-0.31156856,-0.18142629,-0.029873982,-0.27706906,-0.32678995,0.014101654,-0.24562721,-0.2445459,0.18827109,-0.15394473,0.08173011,0.089607775,0.030687138,-0.40404958,0.21143274,-0.18660748,0.29430395
Q9C0C9,0.7191351,0.02114138,-0.015073385,0.5259192,0.07616604,0.3431375,-0.002374038,0.0015676431,-0.29288515,0.0894946,-0.14693752,0.07964322,0.105853036,0.44560516,0.027754031,0.32958674,-0.19700599,-0.050864283,-0.45519224,-0.17401427,0.008946516,0.032731324,-0.010576683,0.08348924,-0.08688225,0.037060414,-0.015650854,0.29704684,-0.12770754,0.29960698,0.15625,0.47370452
