accession_code,ESM_64_dim_0,ESM_64_dim_1,ESM_64_dim_2,ESM_64_dim_3,ESM_64_dim_4,ESM_64_dim_5,ESM_64_dim_6,ESM_64_dim_7,ESM_64_dim_8,ESM_64_dim_9,ESM_64_dim_10,ESM_64_dim_11,ESM_64_dim_12,ESM_64_dim_13,ESM_64_dim_14,ESM_64_dim_15,ESM_64_dim_16,ESM_64_dim_17,ESM_64_dim_18,ESM_64_dim_19,ESM_64_dim_20,ESM_64_dim_21,ESM_64_dim_22,ESM_64_dim_23,ESM_64_dim_24,ESM_64_dim_25,ESM_64_dim_26,ESM_64_dim_27,ESM_64_dim_28,ESM_64_dim_29,ESM_64_dim_30,ESM_64_dim_31,ESM_64_dim_32,ESM_64_dim_33,ESM_64_dim_34,ESM_64_dim_35,ESM_64_dim_36,ESM_64_dim_37,ESM_64_dim_38,ESM_64_dim_39,ESM_64_dim_40,ESM_64_dim_41,ESM_64_dim_42,ESM_64_dim_43,ESM_64_dim_44,ESM_64_dim_45,ESM_64_dim_46,ESM_64_dim_47,ESM_64_dim_48,ESM_64_dim_49,ESM_64_dim_50,ESM_64_dim_51,ESM_64_dim_52,ESM_64_dim_53,ESM_64_dim_54,ESM_64_dim_55,ESM_64_dim_56,ESM_64_dim_57,ESM_64_dim_58,ESM_64_dim_59,ESM_64_dim_60,ESM_64_dim_61,ESM_64_dim_62,ESM_64_dim_63
P0AG40,0.07257813,-0.2185943,-0.19378617,-0.09865432,0.42048162,-0.028216742,-0.10614546,-0.27529818,-0.109641895,-0.017730407,0.06798865,0.10312913,-0.018460313,-0.22192988,-0.17403544,-0.42746463,-0.21567304,-0.009963208,-0.123604074,0.20186166,-0.05003703,0.11613304,0.22142598,-0.14117911,-0.19225404,-0.1917082,-0.3204412,0.1006784,0.67880523,-0.02831103,-0.020702515,-0.20002408,-0.086652234,0.18515588,-0.06671819,0.03995242,-0.14375222,0.040876515,-0.22000338,0.19695204,-0.06809451,0.06270401,0.11732084,-0.07816999,-0.057288237,0.6185783,-0.15174606,-0.38538802,-0.25191894,0.19559084,0.19296907,-0.27036116,-0.31594196,-0.24300048,0.017778333,-0.31352353,-0.33599404,0.26248607,-0.054227643,0.13486688,-0.050175875,0.317695,0.08197667,0.10605745
P16686,0.10149808,0.17825703,-0.3203809,-0.2950111,0.23419301,-0.12102698,-0.35075283,-0.0818252,-0.0016071349,0.06659099,-0.2236985,0.13105541,-0.13823253,-0.1514848,-0.1890436,-0.28437245,-0.12226093,-0.06007773,-0.032769877,0.35075063,0.11646095,0.09280575,0.39915347,-0.035406392,0.16635783,0.026589036,0.39822972,0.06402532,-0.14144824,-0.3239976,0.18410775,-0.33284068,0.17013443,0.219884,-0.0021538613,0.25226328,-0.27859282,0.06839088,-0.24071564,-0.0843737,-0.24756567,0.30263302,0.053823598,-0.08464536,-0.08533758,-0.20419656,0.08574579,0.24167487,0.09482214,0.19693209,-0.2920698,0.07109679,0.1214923,-0.22953513,-0.123303756,0.0923618,-0.069407456,-0.20036624,-0.22879921,-0.11470954,0.24736725,-0.093488194,-0.18879035,0.027438115
A8C5S7,-0.033602193,0.22256945,-0.07601062,-0.045528747,0.14613603,-0.19649477,0.07360674,0.1414067,-0.079417564,0.093260095,-0.2347424,0.042416524,0.09240203,0.053979155,-0.30708796,0.18907861,0.053034898,-0.3411334,-0.19450405,-0.19709103,-0.19279101,0.034221552,0.11493886,-0.06707774,0.25250784,0.04925133,0.29835558,-0.06943026,0.24546221,-0.030746073,-0.075533904,0.11013351,0.23874158,-0.008592427,-0.010805632,0.009910129,0.009874046,0.06440526,-0.1514727,0.010790512,-0.0064380765,0.026017439,0.051252306,-0.020395078,-0.04045081,-0.04824322,0.032509297,0.4262914,0.07893123,0.12860678,-0.3460697,0.06584523,0.001917731,-0.2858619,-0.092530295,-0.19437721,0.0104887895,-0.1635585,-0.12265348,-0.015158519,0.01679556,-0.13195023,-0.2252498,0.04446313
P0DPB6,0.12525892,0.11496155,-0.38063604,-0.1260786,0.09873943,-0.20466444,0.07239622,0.05360252,-0.1265087,0.112710334,-0.044885904,-0.0042394623,0.16236053,-0.2583701,0.13237114,-0.031894494,0.002381023,0.007918983,-0.36207628,-0.055847377,0.21168548,-0.018512629,0.12578982,-0.08517873,0.10084075,0.0874214,0.20975168,-0.0017450657,-0.0029830057,-0.1929355,-0.11368727,-0.19046284,0.020635491,0.002818713,-0.024349388,0.20252639,-0.33286038,0.11873641,0.054088682,-0.17782058,-0.1260713,0.33092684,-0.0721454,0.045725446,-0.06616747,-0.10937615,-0.08567948,0.28532216,-0.13431881,0.10437551,-0.27770162,-0.00875609,-0.07417306,-0.37404355,-0.05522034,-0.02135127,-0.032678515,0.05263955,-0.0896031,-0.25186914,0.1550519,-0.12753731,-0.2795566,0.059139166
Q9NQX3,-0.02200272,0.1717919,-0.04338775,-0.10240922,0.003682226,0.41113392,0.012687512,-0.10756622,-0.027599588,-0.104576625,0.042734176,0.089735,-0.0116408,0.18660866,-0.28665924,-0.13371278,0.114131,-0.1387283,-0.20759116,0.09988656,-0.06615238,0.13121608,-0.066185124,0.08613808,-0.19199836,0.015415631,0.046588257,0.16814995,0.2500982,0.18990627,0.03390225,0.2844823,-0.09057781,-0.043251716,0.15282603,-0.029398143,-0.042615805,0.16355607,0.16441852,-0.058035523,0.07897784,-0.021415938,0.1828469,-0.1273319,-0.12057227,0.23021893,-0.052679844,0.16389859,0.06338063,-0.06677115,0.14883006,0.15096673,0.115357906,0.16698194,-0.2536908,-0.23247531,-0.15925847,-0.24816829,-0.095869996,0.2814451,-0.10478893,0.23943129,0.0077188313,0.005428415
P20042,0.046441942,-0.12979758,-0.03253731,-0.075600736,0.16887918,-0.013583924,0.31340748,0.016716119,0.12824792,0.008615024,0.13960612,-0.23146456,-0.0073458664,0.11353345,0.025112256,0.08847955,0.24480756,-0.0060677314,-0.30828947,-0.033602707,0.16178863,-0.2770667,-0.102963366,-0.019628737,-0.09180814,0.08215517,0.15143421,0.07954942,0.042075746,-0.14049032,-0.1188608,-0.16853242,0.013001015,-0.11619222,0.15914832,0.10243655,-0.09236188,-0.10103511,0.2444621,0.08203212,0.1784151,0.04824141,-0.108439974,-0.03330141,-0.017503303,-0.023548577,0.004103057,0.12879333,-0.08894897,0.097166464,-0.26353195,0.014417091,-0.044216786,-0.27137238,-0.17065164,-0.24555784,-0.018943768,-0.14941248,-0.15826051,-0.24965124,-0.098885626,-0.13498712,-0.16554096,-0.062174134
C0LGQ5,-0.063428074,-0.14359386,0.32738873,0.22906667,-0.42418796,-0.3741946,0.1516873,0.07214844,-0.082968935,-0.17100191,-0.1003699,-0.037998658,-0.33008063,-0.1588312,-0.12924056,-0.017361943,-0.022775926,-0.26875407,0.39086634,0.36732736,0.008601788,0.008916579,0.17970869,-0.39026186,-0.011147037,-0.24529237,-0.4150632,0.26554573,-0.05955092,-0.015619412,0.07444469,0.017280113,-0.20131293,-0.238237,-0.23845784,-0.52798,0.5827177,-0.10852982,-0.028810397,-0.08678308,-0.0016188622,-0.24265294,0.15795287,0.373113,0.27954975,0.09144524,0.43277144,-0.6690851,0.21448399,-0.47559327,0.15122186,0.48015362,0.00081031956,0.24878344,-0.39816257,-0.07671525,-0.03660511,0.31594047,0.73587155,0.4932921,-0.18613441,0.14463621,0.07143217,-0.1588958
P06745,0.060604587,0.24986605,-0.024483597,0.01457385,-0.22825523,0.11578928,0.051871862,0.11315526,-0.06340049,-0.25030217,0.015286177,0.12578972,0.18827392,0.12201016,-0.22144462,-0.007638011,0.13573346,-0.111288704,-0.21855512,-0.025457425,-0.066179946,0.16838017,0.049538814,-0.06487805,-0.013347462,0.2039276,0.10301183,-0.15025176,0.11894574,-0.019138135,0.07998715,0.43706644,0.09321199,-0.15072903,0.10786905,0.12035648,0.17352341,0.19300236,-0.018285647,-0.10141055,-0.051494744,-0.15258549,-0.1098342,-0.123745054,0.12514845,0.14133397,-0.16598523,0.34157735,0.19681866,-0.04906698,-0.19629337,-0.010603452,0.10946666,-0.20644817,0.004534945,-0.24070612,-0.103412956,-0.34898138,-0.004874667,-0.05580043,-0.11248515,-0.03593532,0.003227871,0.01002514
P13929,0.085008934,0.16469501,-0.14016667,0.083257936,0.044319466,-0.08622451,0.16979723,0.10995366,0.0022805184,-0.19814742,-0.054341927,0.16423179,0.19254053,0.04241443,-0.3252415,0.35132468,0.27643263,-0.10737128,-0.13726343,-0.03854084,-0.1394865,0.21937332,0.10969059,-0.13433678,0.06979044,0.10138738,0.26035488,-0.026728826,0.26691732,-0.029795773,0.16181189,0.23724629,0.18569756,-0.026746545,0.22995606,0.19402248,0.05941067,0.087816395,-0.09902564,-0.07268433,0.09960742,0.07074483,-0.12067249,-0.19800271,0.054076,0.05233604,-0.0803192,0.40224686,-0.03252325,0.04696922,-0.065841585,0.08031035,0.098799735,-0.21142334,-0.02107327,-0.28927737,-0.12904392,-0.30169177,-0.23803736,0.032174546,-0.06824483,-0.1796588,-0.032107085,0.030605529
P03372,-0.07157506,-0.011319451,0.31097573,0.05609455,0.033046875,0.021598693,0.31717443,0.0060979947,-0.12276623,-0.1533589,0.19426584,0.09389828,-0.027332334,0.19011936,-0.09618142,0.03242306,0.11771303,0.02013183,-0.1184841,0.039934658,-0.12078807,0.14322454,-0.033384226,-0.19115904,0.16747203,0.10835111,0.26939565,0.03154766,-0.11381718,-0.08014286,-0.12467999,0.3181994,0.077334076,-0.13229154,0.24215268,-0.011963077,0.19255103,0.12050288,0.06964781,-0.08769788,-0.003434617,0.1878514,-0.023704091,0.016268242,0.16581711,-0.0055472404,-0.35818526,-0.07976366,-0.010578071,-0.26441842,-0.22234783,0.17231038,0.21874689,-0.17870732,0.082474515,-0.072602265,0.19016969,-0.1352159,-0.14154176,-0.16184986,-0.17604159,-0.06271832,0.18181795,-0.031670738
P01597,-0.09476304,-0.12394692,0.056755252,-0.09535248,-0.07961626,-0.28674945,-0.14300947,-0.04810855,-0.22163242,-0.17051739,-0.27580392,-0.35209876,0.15975614,-0.6961879,0.4751203,0.062454198,-0.45135558,0.31541255,-0.5548586,-0.15955076,-0.051512834,-0.1279538,0.22714141,0.03743252,0.27852938,0.25030625,-0.23204261,-0.04918982,0.20176865,0.055877246,0.21632108,-0.31244028,-0.28216353,0.1557856,-0.52742434,-0.33091047,-0.6012859,0.011138128,0.06223587,0.23164764,0.28984308,0.27172115,-0.16657835,-0.10642716,-0.09059784,-0.4907976,-0.08506077,-0.17113388,-0.07723891,-0.3253826,0.31821793,-0.40548515,-0.12898536,-0.09897802,-0.06534392,0.25637177,0.32087547,0.14465109,0.09928971,0.0049160793,0.5202469,-0.30102706,-0.030609813,-0.37393153
O75344,-0.06459196,-0.012497395,-0.06360877,0.081293195,0.24817713,-0.06536502,0.025176391,-0.11736247,-0.20405859,-0.015267454,0.017376095,0.25727922,0.14803475,-0.1746773,0.092086256,0.009056833,-0.048650414,0.03197217,-0.07574981,0.19725336,-0.048903067,0.0103609115,-0.18920335,-0.17828566,0.1123268,0.13973245,-0.046943054,0.060155816,0.078852534,-0.22830626,-0.19977957,-0.22859351,0.14146717,0.15759829,0.11153032,0.11701026,-0.15375642,0.014498832,0.014295131,0.042529777,-0.1375455,0.12320785,-0.1267873,-0.004873503,0.04858563,0.18130203,-0.056510516,-0.046031408,-0.15678404,-0.12122372,-0.33031237,-0.12752858,0.06354056,-0.32569978,-0.07124205,-0.054837726,0.11714381,0.15741917,0.0910877,-0.079655394,0.079438314,-0.09968401,-0.03502396,0.10802691
Q03790,0.12058016,-0.2271839,0.06939361,-0.08582025,-0.18991555,-0.029300127,0.25771445,0.16751058,0.122747205,-0.104696,0.22229633,-0.255703,0.021274623,0.2423542,0.035305098,0.26561916,0.45793647,-0.03775614,-0.14770776,-0.13348803,0.015232716,-0.09732443,-0.05592458,0.09324569,-0.2272217,0.28707528,0.40677023,0.12115245,-0.11740527,0.07078122,0.09874505,-0.017044097,0.07679288,-0.20663609,0.18894267,-0.2302674,0.22197701,0.054405324,0.11511153,0.15116256,0.121654466,-0.15611394,0.07053354,-0.05932412,0.044248886,-0.3284872,-0.32919797,0.038010135,0.120777465,-0.40115178,-0.30969036,-0.005138198,0.050253447,0.053679623,-0.0044662543,-0.10704916,-0.017759215,-0.24423265,-0.1600488,0.028559566,-0.339053,0.009336993,0.23531061,-0.12762015
Q9NQX1,0.21425886,-0.21548243,0.03339432,0.11814885,-0.2773063,-0.06265296,0.28704858,-0.046010096,-0.01993949,-0.2914771,0.13707706,-0.118479684,0.064114094,-0.041829374,0.055376686,0.15769182,0.04492812,0.33937308,-0.13875563,0.09885633,-0.29239115,0.011324957,-0.22054288,0.22646904,-0.24661759,-0.07128711,-0.30127627,-0.11191421,0.04785145,-0.032660857,0.040177315,-0.1624858,-0.3164897,0.06153278,0.17623849,-0.3443166,0.07563579,0.05840773,-0.06717464,0.05571129,0.14800008,-0.12980375,-0.013446676,0.13587394,-0.20031635,0.08921562,-0.09601653,-0.18882322,-0.025811523,-0.15065,-0.18400827,0.36021513,0.064078495,-0.044816174,-0.09280935,0.13328159,-0.07269503,-0.08060684,0.29985404,-0.022475682,-0.29484367,0.08446587,-0.3046005,-0.080712825
P0AC19,0.037204914,0.041911542,-0.413259,-0.19713134,0.09600125,-0.34653476,-0.21787135,0.15504296,-0.20123881,0.15673089,-0.11916528,-0.17373703,0.109972246,-0.27569532,-0.02369909,-0.0101705305,0.09296474,-0.07297694,-0.28527254,0.17408374,0.16238542,-0.0439915,0.2050243,-0.12874642,0.1886005,-0.041098684,0.37289095,0.050192855,-0.11677339,-0.11685554,0.09783232,-0.29770446,0.048074346,0.10202037,0.08980056,0.33947745,-0.28444916,0.19529423,0.014085166,0.008165106,-0.22201781,0.31520593,0.08739722,0.0013214685,-0.104834355,-0.19283544,-0.010488309,0.32965752,0.120331936,0.040421136,-0.20225266,0.006292632,-0.03725918,-0.23698866,-0.28330848,-0.08538427,-0.062211126,0.0058110654,-0.17859055,-0.3065077,0.21960904,-0.1626342,-0.1663308,0.13910422
P17555,0.032855187,0.06413757,0.09353646,0.086508945,-0.16227153,0.19575225,0.23156902,0.18091072,0.05070298,-0.1375215,-0.0855388,-0.098474324,0.05863607,0.15591674,-0.1307996,0.1449802,0.44174427,-0.26397023,-0.20197351,-0.17731923,0.049330417,-0.16466871,0.040324084,0.059287183,0.026622564,0.052384757,0.34385616,0.01054146,-0.009269958,-0.008332141,-0.007544648,0.10574892,0.079050004,-0.06691698,0.18772168,-0.08566908,0.23886378,0.063567445,0.08920944,-0.13702367,0.003415253,-0.03526156,0.12151342,-0.09454267,-0.12511656,-0.17754315,-0.12241749,0.12753072,0.102946356,-0.35983676,-0.4237451,0.14061598,0.09664118,0.0024014488,-0.055476535,-0.11717739,0.0130550675,-0.34981233,-0.1668639,0.02709034,-0.10985799,-0.15964225,-0.088011,-0.15248805
P01575,0.056176513,0.0012685433,-0.18624054,0.0009875968,-0.019762319,-0.2681608,-0.15456794,0.26105103,-0.20861572,0.13027683,-0.16358702,0.06633513,0.19154705,-0.28337714,0.27175003,0.07405886,0.0029603317,0.26242077,-0.15961523,0.03605222,0.1947075,-0.08821622,0.10708981,-0.36903438,0.21453255,0.27011693,0.11733158,-0.019892009,-0.16735423,-0.1873331,0.03031344,-0.30254304,0.1140347,0.14174868,-0.028317597,0.24539113,-0.12783034,0.13800083,-0.022798613,0.044998407,-0.07111667,0.05433445,-0.07562937,-0.21980733,-0.10686565,0.1457515,0.11999481,0.18090427,0.017046783,0.029011577,-0.3873747,-0.40688378,-0.08558026,-0.4198092,-0.15734239,-0.10201558,0.13394362,0.08178325,-0.11052155,-0.28488535,0.15765251,-0.033685386,-0.08716823,0.08223468
P02767,-0.03987895,0.13312969,-0.101332515,0.03499952,0.29596815,0.07124291,-0.074030325,0.14413176,-0.26700717,0.023476187,-0.20101659,0.10609396,-0.027344903,-0.19247435,0.051992603,0.15002297,-0.040884554,-0.05712427,-0.23365228,-0.033728287,0.19399782,0.13599211,0.058252327,0.13760588,0.27422562,0.22187856,0.22372736,0.17175667,0.06486468,-0.4170565,-0.05693365,-0.13311824,-0.11464946,-0.023307309,-0.004022795,-0.04303088,-0.2692991,-0.13781075,0.12043679,-0.10034548,-0.08766669,0.4474021,-0.07446584,-0.017178196,-0.12911463,-0.16533142,0.29752794,0.21005726,0.038703945,0.020978242,-0.028322078,-0.19396922,-0.17199431,0.0648445,-0.101787195,0.16273683,0.0413122,0.111756966,-0.21274313,-0.095540494,0.4858809,-0.2529196,0.04194499,0.11679481
P06307,-0.040271938,-0.0622499,-0.088843636,-0.106912665,0.45254105,-0.23472326,0.14925936,-0.159323,-0.105824254,0.17230001,0.101454064,0.07605454,0.06806565,-0.23685454,0.21984076,-0.14285238,-0.21684875,0.19084981,0.017277583,0.017430263,-0.012966473,-0.034604907,0.20074767,-0.16337138,0.31456843,0.2752986,0.3018713,0.25352827,0.0004291907,-0.025861487,-0.030610465,-0.22306384,0.16897038,-0.006626703,-0.14330949,0.25654903,-0.35001653,0.09738573,0.22014378,0.15613486,-0.25813633,0.474852,-0.3066564,-0.1403721,0.06932354,-0.13981327,0.119275644,0.13525045,-0.24063598,0.20848702,-0.059790492,-0.3214569,-0.0077364333,-0.3511336,-0.0045296587,0.17519712,0.22312152,0.29402065,-0.23172481,-0.10935512,0.31000733,-0.16252667,0.04749095,-0.05431602
O70201,0.13588355,-0.04947769,-0.117161095,0.049702972,0.15085429,-0.21884273,0.022975072,-0.02977622,0.0726059,-0.038287856,-0.1937083,-0.0017616041,0.06371273,-0.14715345,-0.05448009,-0.17993274,0.1635181,0.21485668,-0.061982557,0.03726042,0.07008797,-0.087414905,0.18019271,0.024139889,0.0387081,-0.11529012,0.23160525,-0.06616392,-0.04946596,-0.30451214,0.035669543,-0.46162415,0.21600741,0.17196834,0.08854016,0.3203928,-0.15475872,-0.0690065,-0.11338557,-0.27859592,-0.30637497,0.26989448,0.08472807,-0.044592027,0.029351294,-0.14795716,0.16344997,0.52460235,-0.07180648,0.23579158,-0.43185478,-0.014044112,-0.02726299,-0.50949764,-0.06381217,0.12412798,-0.15466753,0.017615259,-0.20363949,-0.23142947,0.054803476,-0.17360008,-0.37320024,0.2500822
P09429,-0.11982149,-0.38849235,-0.0060499627,0.17484963,0.6048684,0.06635212,0.5226727,-0.11692636,0.017267615,0.09163863,-0.21439894,-0.12077214,0.15724346,0.08825995,0.13315268,-0.3972167,-0.013429269,0.2296898,-0.04487875,-0.36208245,-0.17550011,-0.24328983,-0.4083898,0.34517175,-0.15422818,-0.043655813,-0.3172865,-0.3769225,0.14391287,-0.1891774,-0.14882025,-0.06978007,-0.14990695,-0.18001246,-0.11560504,-0.18825111,0.2234141,-0.2870489,0.43752247,0.0017353892,-0.07348116,-0.17752737,-0.016306303,0.14950477,0.24795124,-0.026244946,0.09766589,0.2796261,-0.2690585,0.27751112,-0.2971655,-0.03228143,-0.14983988,-0.36381233,-0.13612127,0.014848553,-0.4918282,-0.1995262,0.1464621,-0.010076247,-0.24380845,-0.19163823,-0.519173,0.5352452
Q96B02,0.031068124,0.1075594,0.057706192,0.101569496,0.12836063,-0.21004747,-0.08813654,-0.1759913,-0.15748194,0.10794137,-0.29109985,-0.030210705,0.19700901,-0.3120593,0.062161133,-0.0040148236,0.0021130666,0.24676622,-0.36507386,-0.042269543,0.2557106,-0.013350897,-0.023476731,-0.0053115077,0.07246129,0.01352831,0.2953902,-0.009872744,-0.08193322,-0.1875287,0.12026776,-0.40102482,0.02273361,0.11268667,-0.008120428,0.19723359,-0.3784276,0.0739672,-0.16640396,-0.16739346,-0.09814414,0.350988,0.14253664,0.08433114,-0.016768303,-0.24270539,0.04284879,0.45694688,0.17304257,0.06767647,-0.26376492,-0.08666583,-0.046509314,-0.31758913,-0.10476148,0.15758516,0.099616915,0.060814336,-0.31206304,-0.31068254,0.23387115,-0.1555734,-0.112598315,0.13759749
P00445,0.1413497,0.32570702,-0.17558238,0.07269242,0.18470852,-0.20156229,0.12993944,0.07324755,-0.17787209,0.14246684,-0.34849966,-0.14579263,0.071111985,0.01212744,-0.19135348,0.18131165,0.17239763,0.04108263,0.035666622,-0.115788214,0.09565656,0.13104373,0.31990018,0.24569729,0.20013116,-0.047409907,0.38298923,0.21944006,-0.0069104154,-0.29182598,0.036099847,-0.04527753,0.018407045,-0.28794518,0.08896655,-0.08430775,-0.14898758,-0.12932731,-0.16758,-0.17434348,0.0022254214,0.2813701,0.20899469,-0.08258772,-0.28959835,-0.3088097,0.34994066,0.47685876,0.103475615,0.12323731,-0.18716148,-0.052248046,-0.19285114,-0.13021076,0.25191626,0.08091204,-0.06936001,-0.092732854,-0.41420275,-0.19326927,0.21521188,-0.17316726,-0.18245164,0.07317187
P0CT31,-0.037120357,0.09281902,-0.08810285,-0.021035746,0.22871478,0.07549845,0.13008124,0.09808363,-0.1441781,-0.008226626,-0.012121633,0.09871496,0.22074457,0.18190515,-0.3108716,0.28522357,0.14407387,-0.06014854,-0.32330614,0.016918767,-0.07746737,0.08770431,-0.10560719,-0.010804106,-0.078731865,0.12789312,0.115872875,-0.038643062,0.26868898,-0.1406686,0.11608663,0.36793387,-0.0648928,-0.1299293,0.25623867,-0.008719318,-0.05387025,0.12730516,0.22661982,0.040604763,0.014483858,0.0697896,-0.23868367,-0.041224908,-0.102966174,0.1515192,-0.074135296,0.14827493,0.08232512,0.03771609,-0.0017152056,0.1933875,0.06807192,-0.11897741,-0.20027001,-0.33822986,-0.2569016,-0.17802148,-0.0537688,0.0033001006,0.095350906,-0.1613692,-0.045173265,-0.017273724
P08254,0.15910515,0.035645463,0.14840744,0.10606779,-0.114928365,0.38759413,0.204894,0.22004443,-0.018767476,-0.3012344,0.10564706,-0.024059972,0.012798438,0.11499457,0.02761957,0.17088376,0.06561498,-0.03347965,-0.14211653,0.11778288,0.1494427,-0.23791394,-0.027986202,0.25575674,-0.009010226,0.027106822,0.04149355,0.15775622,0.19076775,-0.0699441,0.123314075,0.08465162,-0.28781945,-0.16372877,0.13973886,0.016808301,-0.04340679,0.07111258,0.093737416,0.056611493,0.04558359,0.10751213,0.022112038,0.015535882,-0.08020972,0.04275517,0.16279954,0.135364,-0.050133493,-0.17585818,-0.08993274,0.016707974,-0.009811308,0.16581887,0.013972193,-0.06706058,0.09275021,-0.12988554,-0.030027566,-0.16379799,0.08613542,0.063288845,0.11064373,-0.14784695
P07492,0.071215145,0.054180145,-0.19682223,-0.0012317821,0.17576812,-0.40879148,0.25168735,-0.10114184,-0.24090016,-0.14786595,0.11832765,-0.1486911,0.13622715,-0.16879037,0.19929117,-0.030681822,0.13035727,0.3500538,-0.07982548,-0.22618534,-0.043652542,0.19380224,0.016476631,-0.16792297,0.13746846,0.28730476,0.31137133,0.25828382,-0.17241107,-0.08213653,-0.06562468,0.08413213,0.074782796,-0.16092464,-0.016161378,-0.07872455,-0.014017444,-0.017928889,0.29938912,-0.0030124038,0.08414462,0.27454963,-0.107473426,-0.15744081,-0.01512742,-0.39795634,-0.064802416,0.044537686,0.06634339,-0.23749529,0.13123675,-0.33894604,-0.16619408,-0.27628672,0.21787325,0.005717501,0.11142352,-0.052983653,-0.22675855,-0.21585302,0.21210231,-0.1579859,0.197336,-0.039205756
P0AFX0,0.045952283,0.0800429,-0.41989774,-0.19554827,0.16396835,-0.38193074,-0.033173174,0.120806396,-0.04614211,0.15755296,-0.13903515,-0.042100918,-0.06197041,-0.14995037,0.051086158,-0.18145658,-0.01765801,0.033788774,-0.22951697,0.078308694,0.08777666,-0.01751184,0.33873641,-0.20196214,0.09129743,-0.039999753,0.32618886,-0.13664293,0.033330206,-0.27747884,-0.052320637,-0.1658157,0.10088903,0.08776849,-0.119394846,0.1894798,-0.14054242,0.047294907,-0.0010754168,-0.15172224,-0.1329473,0.080638394,-0.08101661,0.008071745,-0.045617133,-0.11921823,0.10940256,0.25740594,-0.08405499,0.32070833,-0.4322955,0.02266421,-0.090455085,-0.49245656,-0.165258,-0.09579248,-0.20307241,-0.010362923,-0.16366734,-0.3982535,0.10314791,-0.20274195,-0.3000179,0.18681106
Q96SB4,0.084601626,0.10541573,0.10248601,0.20265071,0.10562356,-0.048457537,-0.011962056,-0.21854895,-0.22235619,-0.23616737,0.06295329,0.041238014,0.10382097,0.085073695,0.17050588,-0.12749192,0.16483074,0.13521881,-0.38294286,0.06738866,-0.14995506,0.06701846,-0.10935504,0.058207132,-0.13369916,0.17898637,-0.011386618,0.030265985,-0.06811149,-0.0032688305,-0.04160724,0.1443367,-0.19974917,-0.09122108,0.14587449,-0.3102327,0.12749211,0.13387822,-0.019877896,-0.08836196,0.12775932,-0.18465827,0.3071497,-0.065981776,-0.3362761,0.113388374,-0.24105316,-0.067091905,0.1784736,-0.39561594,-0.22082071,0.2388671,0.24656342,0.051654518,-0.08840756,-0.2155655,-0.00011618808,-0.22593041,-0.11018751,-0.10840809,-0.14788364,-0.098273076,-0.26308644,0.13461424
P06151,0.008205097,0.055154413,-0.04824902,-0.13024384,-0.005886726,-0.122348115,-0.00071670115,-0.031129614,-0.14458083,0.062234845,-0.09603095,0.19793536,0.043218307,-0.1274949,-0.2602657,0.15578566,0.008918028,-0.07362711,-0.31498414,-0.19305404,-0.09440568,0.18205747,-0.11155782,-0.1554342,-0.03662967,0.31419998,0.12698336,-0.029991442,0.091896616,-0.037151925,-0.14408016,0.016439073,0.28591585,0.1333129,-0.035615593,-0.08892682,-0.03373448,-0.0713307,-0.12015773,0.021376811,0.029287234,0.0029100478,-0.055554874,-0.07883583,0.028933942,0.041762274,-0.013662994,0.3833418,0.23446798,0.2401778,-0.22401,-0.09462659,-0.028920157,-0.42427915,-0.11689393,-0.2194674,-0.094287425,-0.0036983192,0.039662145,0.10794404,0.053587362,0.03996993,-0.09086038,0.04589351
